date,recipe_id,required_tons,required_hours,scenario_id
2021-01-22,R4,279.51,6.99,base
2021-01-22,R5,56.62,1.62,base
2021-01-23,R1,479.39,12.62,base
2021-01-23,R2,743.1,17.28,base
2021-01-23,R3,369.03,10.54,base
2021-01-23,R4,296.12,7.4,base
2021-01-23,R5,54.59,1.56,base
2021-01-24,R1,513.26,13.51,base
2021-01-24,R2,798.8100000000001,18.58,base
2021-01-24,R3,368.63,10.54,base
2021-01-24,R4,317.36,7.93,base
2021-01-24,R5,59.69,1.71,base
2021-01-25,R1,506.5,13.33,base
2021-01-25,R2,805.7900000000001,18.73,base
2021-01-25,R3,389.89,11.14,base
2021-01-25,R4,329.16,8.23,base
2021-01-25,R5,59.55,1.7,base
2021-01-26,R1,502.16,13.21,base
2021-01-26,R2,808.96,18.82,base
2021-01-26,R3,373.1,10.66,base
2021-01-26,R4,326.05,8.15,base
2021-01-26,R5,63.49,1.81,base
2021-01-27,R1,495.98,13.05,base
2021-01-27,R2,789.8900000000001,18.37,base
2021-01-27,R3,389.15,11.12,base
2021-01-27,R4,314.22,7.86,base
2021-01-27,R5,62.15,1.78,base
2021-01-28,R1,494.83,13.02,base
2021-01-28,R2,793.91,18.46,base
2021-01-28,R3,418.65000000000003,11.96,base
2021-01-28,R4,316.82,7.92,base
2021-01-28,R5,63.09,1.8,base
2021-01-29,R1,476.2,12.53,base
2021-01-29,R2,745.7,17.34,base
2021-01-29,R3,359.12,10.26,base
2021-01-29,R4,283.5,7.09,base
2021-01-29,R5,62.03,1.77,base
2021-01-30,R1,477.79,12.57,base
2021-01-30,R2,752.87,17.509999999999998,base
2021-01-30,R3,339.44,9.7,base
2021-01-30,R4,301.69,7.54,base
2021-01-30,R5,56.85,1.62,base
2021-01-31,R1,500.5,13.17,base
2021-01-31,R2,793.3,18.45,base
2021-01-31,R3,386.84000000000003,11.05,base
2021-01-31,R4,311.45,7.79,base
2021-01-31,R5,63.51,1.81,base
2021-02-01,R1,525.53,13.83,base
2021-02-01,R2,831.19,19.33,base
2021-02-01,R3,394.69,11.27,base
2021-02-01,R4,317.68,7.94,base
2021-02-01,R5,69.92,2.0,base
2021-02-02,R1,513.41,13.51,base
2021-02-02,R2,816.78,19.0,base
2021-02-02,R3,396.51,11.33,base
2021-02-02,R4,321.1,8.03,base
2021-02-02,R5,65.74,1.88,base
2021-02-03,R1,516.89,13.6,base
2021-02-03,R2,816.41,18.98,base
2021-02-03,R3,383.74,10.969999999999999,base
2021-02-03,R4,319.6,7.99,base
2021-02-03,R5,65.24,1.86,base
2021-02-04,R1,514.94,13.55,base
2021-02-04,R2,817.26,19.0,base
2021-02-04,R3,393.63,11.239999999999998,base
2021-02-04,R4,317.54,7.94,base
2021-02-04,R5,67.04,1.92,base
2021-02-05,R1,490.02,12.9,base
2021-02-05,R2,767.6500000000001,17.85,base
2021-02-05,R3,373.28,10.67,base
2021-02-05,R4,302.35,7.56,base
2021-02-05,R5,59.41,1.7,base
2021-02-06,R1,451.58,11.88,base
2021-02-06,R2,717.53,16.68,base
2021-02-06,R3,369.11,10.55,base
2021-02-06,R4,275.27,6.88,base
2021-02-06,R5,60.51,1.73,base
2021-02-07,R1,517.12,13.61,base
2021-02-07,R2,822.81,19.14,base
2021-02-07,R3,400.12,11.44,base
2021-02-07,R4,323.7,8.09,base
2021-02-07,R5,66.15,1.89,base
2021-02-08,R1,505.75,13.31,base
2021-02-08,R2,797.9100000000001,18.55,base
2021-02-08,R3,375.43,10.73,base
2021-02-08,R4,316.54,7.91,base
2021-02-08,R5,61.81,1.77,base
2021-02-09,R1,501.1,13.19,base
2021-02-09,R2,811.52,18.87,base
2021-02-09,R3,396.89,11.34,base
2021-02-09,R4,327.27,8.18,base
2021-02-09,R5,64.37,1.84,base
2021-02-10,R1,498.2,13.11,base
2021-02-10,R2,807.5699999999999,18.78,base
2021-02-10,R3,392.1,11.2,base
2021-02-10,R4,316.34,7.91,base
2021-02-10,R5,68.19,1.95,base
2021-02-11,R1,517.72,13.62,base
2021-02-11,R2,810.87,18.86,base
2021-02-11,R3,391.21000000000004,11.18,base
2021-02-11,R4,313.18,7.83,base
2021-02-11,R5,65.37,1.87,base
2021-02-12,R1,473.4,12.46,base
2021-02-12,R2,743.1,17.28,base
2021-02-12,R3,372.65999999999997,10.65,base
2021-02-12,R4,290.62,7.27,base
2021-02-12,R5,58.66,1.68,base
2021-02-13,R1,494.68,13.02,base
2021-02-13,R2,754.88,17.55,base
2021-02-13,R3,358.45,10.24,base
2021-02-13,R4,285.73,7.14,base
2021-02-13,R5,59.73,1.71,base
2021-02-14,R1,516.56,13.59,base
2021-02-14,R2,808.95,18.81,base
2021-02-14,R3,432.52,12.36,base
2021-02-14,R4,315.66,7.89,base
2021-02-14,R5,63.82,1.82,base
2021-02-15,R1,518.06,13.63,base
2021-02-15,R2,828.1,19.259999999999998,base
2021-02-15,R3,395.03999999999996,11.29,base
2021-02-15,R4,326.76,8.17,base
2021-02-15,R5,66.85,1.91,base
2021-02-16,R1,513.43,13.51,base
2021-02-16,R2,820.63,19.09,base
2021-02-16,R3,393.44,11.239999999999998,base
2021-02-16,R4,324.06,8.1,base
2021-02-16,R5,66.13,1.89,base
2021-02-17,R1,513.62,13.52,base
2021-02-17,R2,800.1800000000001,18.61,base
2021-02-17,R3,406.91999999999996,11.620000000000001,base
2021-02-17,R4,302.94,7.57,base
2021-02-17,R5,66.35,1.9,base
2021-02-18,R1,511.3,13.46,base
2021-02-18,R2,818.7,19.05,base
2021-02-18,R3,401.83000000000004,11.48,base
2021-02-18,R4,324.51,8.11,base
2021-02-18,R5,65.71,1.88,base
2021-02-19,R1,490.5,12.91,base
2021-02-19,R2,741.52,17.24,base
2021-02-19,R3,376.39,10.75,base
2021-02-19,R4,282.77,7.07,base
2021-02-19,R5,56.46,1.61,base
2021-02-20,R1,464.57,12.23,base
2021-02-20,R2,732.99,17.05,base
2021-02-20,R3,365.19,10.44,base
2021-02-20,R4,295.26,7.38,base
2021-02-20,R5,54.87,1.57,base
2021-02-21,R1,517.81,13.63,base
2021-02-21,R2,805.8299999999999,18.75,base
2021-02-21,R3,430.03999999999996,12.29,base
2021-02-21,R4,315.9,7.9,base
2021-02-21,R5,62.02,1.77,base
2021-02-22,R1,485.8,12.78,base
2021-02-22,R2,800.21,18.61,base
2021-02-22,R3,392.19,11.2,base
2021-02-22,R4,325.88,8.15,base
2021-02-22,R5,64.48,1.84,base
2021-02-23,R1,531.23,13.98,base
2021-02-23,R2,814.6800000000001,18.95,base
2021-02-23,R3,390.85,11.170000000000002,base
2021-02-23,R4,299.42,7.49,base
2021-02-23,R5,69.04,1.97,base
2021-02-24,R1,517.93,13.63,base
2021-02-24,R2,827.31,19.24,base
2021-02-24,R3,403.19,11.52,base
2021-02-24,R4,333.28,8.33,base
2021-02-24,R5,63.74,1.82,base
2021-02-25,R1,520.12,13.69,base
2021-02-25,R2,820.82,19.09,base
2021-02-25,R3,402.31,11.49,base
2021-02-25,R4,327.22,8.18,base
2021-02-25,R5,62.93,1.8,base
2021-02-26,R1,499.7,13.15,base
2021-02-26,R2,802.12,18.66,base
2021-02-26,R3,376.03999999999996,10.75,base
2021-02-26,R4,314.16,7.85,base
2021-02-26,R5,66.36,1.9,base
2021-02-27,R1,490.89,12.92,base
2021-02-27,R2,759.94,17.68,base
2021-02-27,R3,368.02,10.51,base
2021-02-27,R4,292.67,7.32,base
2021-02-27,R5,60.01,1.71,base
2021-02-28,R1,544.81,14.34,base
2021-02-28,R2,852.49,19.83,base
2021-02-28,R3,412.31,11.78,base
2021-02-28,R4,329.44,8.24,base
2021-02-28,R5,68.5,1.96,base
2021-03-01,R1,511.79,13.47,base
2021-03-01,R2,823.23,19.14,base
2021-03-01,R3,409.36,11.69,base
2021-03-01,R4,323.86,8.1,base
2021-03-01,R5,67.79,1.94,base
2021-03-02,R1,522.86,13.76,base
2021-03-02,R2,808.23,18.8,base
2021-03-02,R3,412.28999999999996,11.780000000000001,base
2021-03-02,R4,312.17,7.8,base
2021-03-02,R5,63.21,1.81,base
2021-03-03,R1,512.06,13.48,base
2021-03-03,R2,820.1800000000001,19.07,base
2021-03-03,R3,425.07,12.149999999999999,base
2021-03-03,R4,329.11,8.23,base
2021-03-03,R5,64.15,1.83,base
2021-03-04,R1,513.52,13.51,base
2021-03-04,R2,818.79,19.04,base
2021-03-04,R3,405.66999999999996,11.59,base
2021-03-04,R4,325.2,8.13,base
2021-03-04,R5,64.82,1.85,base
2021-03-05,R1,494.28,13.01,base
2021-03-05,R2,764.5699999999999,17.78,base
2021-03-05,R3,391.19,11.18,base
2021-03-05,R4,290.67,7.27,base
2021-03-05,R5,61.88,1.77,base
2021-03-06,R1,500.17,13.16,base
2021-03-06,R2,788.81,18.34,base
2021-03-06,R3,378.51,10.809999999999999,base
2021-03-06,R4,316.82,7.92,base
2021-03-06,R5,59.38,1.7,base
2021-03-07,R1,541.3,14.24,base
2021-03-07,R2,848.62,19.740000000000002,base
2021-03-07,R3,401.98,11.489999999999998,base
2021-03-07,R4,331.0,8.28,base
2021-03-07,R5,67.18,1.92,base
2021-03-08,R1,529.88,13.94,base
2021-03-08,R2,839.04,19.51,base
2021-03-08,R3,404.18,11.54,base
2021-03-08,R4,326.53,8.16,base
2021-03-08,R5,68.25,1.95,base
2021-03-09,R1,539.62,14.2,base
2021-03-09,R2,852.3100000000001,19.82,base
2021-03-09,R3,413.24,11.81,base
2021-03-09,R4,335.16,8.38,base
2021-03-09,R5,67.46,1.93,base
2021-03-10,R1,523.22,13.77,base
2021-03-10,R2,818.42,19.03,base
2021-03-10,R3,391.3,11.18,base
2021-03-10,R4,319.18,7.98,base
2021-03-10,R5,64.47,1.84,base
2021-03-11,R1,530.15,13.95,base
2021-03-11,R2,829.73,19.29,base
2021-03-11,R3,392.38,11.21,base
2021-03-11,R4,315.82,7.9,base
2021-03-11,R5,68.77,1.96,base
2021-03-12,R1,458.41,12.06,base
2021-03-12,R2,745.15,17.330000000000002,base
2021-03-12,R3,367.71000000000004,10.51,base
2021-03-12,R4,296.7,7.42,base
2021-03-12,R5,61.22,1.75,base
2021-03-13,R1,502.49,13.22,base
2021-03-13,R2,775.1800000000001,18.02,base
2021-03-13,R3,367.02,10.49,base
2021-03-13,R4,295.19,7.38,base
2021-03-13,R5,62.14,1.78,base
2021-03-14,R1,506.39,13.33,base
2021-03-14,R2,807.16,18.77,base
2021-03-14,R3,407.03,11.629999999999999,base
2021-03-14,R4,314.33,7.86,base
2021-03-14,R5,66.53,1.9,base
2021-03-15,R1,552.29,14.53,base
2021-03-15,R2,856.77,19.92,base
2021-03-15,R3,414.14,11.83,base
2021-03-15,R4,330.7,8.27,base
2021-03-15,R5,67.67,1.93,base
2021-03-16,R1,522.04,13.74,base
2021-03-16,R2,809.05,18.81,base
2021-03-16,R3,408.71000000000004,11.67,base
2021-03-16,R4,314.68,7.87,base
2021-03-16,R5,62.72,1.79,base
2021-03-17,R1,539.18,14.19,base
2021-03-17,R2,838.25,19.5,base
2021-03-17,R3,400.97,11.45,base
2021-03-17,R4,333.66,8.34,base
2021-03-17,R5,62.2,1.78,base
2021-03-18,R1,512.35,13.48,base
2021-03-18,R2,830.9,19.32,base
2021-03-18,R3,408.8,11.68,base
2021-03-18,R4,333.62,8.34,base
2021-03-18,R5,66.74,1.91,base
2021-03-19,R1,489.65,12.89,base
2021-03-19,R2,763.04,17.740000000000002,base
2021-03-19,R3,381.88,10.91,base
2021-03-19,R4,300.56,7.51,base
2021-03-19,R5,58.31,1.67,base
2021-03-20,R1,499.45,13.14,base
2021-03-20,R2,758.9499999999999,17.64,base
2021-03-20,R3,374.58000000000004,10.71,base
2021-03-20,R4,292.58,7.31,base
2021-03-20,R5,57.17,1.63,base
2021-03-21,R1,518.57,13.65,base
2021-03-21,R2,845.0799999999999,19.66,base
2021-03-21,R3,415.01,11.85,base
2021-03-21,R4,340.43,8.51,base
2021-03-21,R5,68.12,1.95,base
2021-03-22,R1,524.6,13.81,base
2021-03-22,R2,837.23,19.47,base
2021-03-22,R3,419.75,11.99,base
2021-03-22,R4,325.09,8.13,base
2021-03-22,R5,69.61,1.99,base
2021-03-23,R1,527.76,13.89,base
2021-03-23,R2,842.29,19.58,base
2021-03-23,R3,397.96000000000004,11.370000000000001,base
2021-03-23,R4,332.5,8.31,base
2021-03-23,R5,67.69,1.93,base
2021-03-24,R1,540.73,14.23,base
2021-03-24,R2,855.14,19.880000000000003,base
2021-03-24,R3,401.22,11.46,base
2021-03-24,R4,331.23,8.28,base
2021-03-24,R5,70.04,2.0,base
2021-03-25,R1,539.51,14.2,base
2021-03-25,R2,859.21,19.98,base
2021-03-25,R3,405.44000000000005,11.59,base
2021-03-25,R4,337.97,8.45,base
2021-03-25,R5,69.25,1.98,base
2021-03-26,R1,487.08,12.82,base
2021-03-26,R2,772.71,17.97,base
2021-03-26,R3,380.05,10.86,base
2021-03-26,R4,306.48,7.66,base
2021-03-26,R5,60.65,1.73,base
2021-03-27,R1,482.86,12.71,base
2021-03-27,R2,756.1999999999999,17.59,base
2021-03-27,R3,382.67,10.940000000000001,base
2021-03-27,R4,291.76,7.29,base
2021-03-27,R5,61.09,1.75,base
2021-03-28,R1,536.18,14.11,base
2021-03-28,R2,833.99,19.39,base
2021-03-28,R3,411.8,11.77,base
2021-03-28,R4,332.97,8.32,base
2021-03-28,R5,61.52,1.76,base
2021-03-29,R1,525.72,13.83,base
2021-03-29,R2,837.37,19.47,base
2021-03-29,R3,409.01,11.690000000000001,base
2021-03-29,R4,329.8,8.25,base
2021-03-29,R5,67.33,1.92,base
2021-03-30,R1,527.24,13.87,base
2021-03-30,R2,837.13,19.47,base
2021-03-30,R3,401.48,11.469999999999999,base
2021-03-30,R4,336.15,8.4,base
2021-03-30,R5,64.07,1.83,base
2021-03-31,R1,525.61,13.83,base
2021-03-31,R2,842.5,19.59,base
2021-03-31,R3,411.04999999999995,11.74,base
2021-03-31,R4,341.5,8.54,base
2021-03-31,R5,64.54,1.84,base
2021-04-01,R1,525.93,13.84,base
2021-04-01,R2,819.1,19.05,base
2021-04-01,R3,385.58,11.01,base
2021-04-01,R4,318.48,7.96,base
2021-04-01,R5,64.28,1.84,base
2021-04-02,R1,470.28,12.38,base
2021-04-02,R2,764.3399999999999,17.77,base
2021-04-02,R3,383.91999999999996,10.97,base
2021-04-02,R4,309.7,7.74,base
2021-04-02,R5,60.48,1.73,base
2021-04-03,R1,487.91,12.84,base
2021-04-03,R2,762.5799999999999,17.73,base
2021-04-03,R3,365.8,10.45,base
2021-04-03,R4,299.82,7.5,base
2021-04-03,R5,58.93,1.68,base
2021-04-04,R1,561.16,14.77,base
2021-04-04,R2,844.53,19.64,base
2021-04-04,R3,407.78,11.649999999999999,base
2021-04-04,R4,317.12,7.93,base
2021-04-04,R5,65.7,1.88,base
2021-04-05,R1,545.33,14.35,base
2021-04-05,R2,847.32,19.7,base
2021-04-05,R3,398.37,11.38,base
2021-04-05,R4,323.55,8.09,base
2021-04-05,R5,68.66,1.96,base
2021-04-06,R1,554.37,14.59,base
2021-04-06,R2,850.74,19.77,base
2021-04-06,R3,404.63,11.559999999999999,base
2021-04-06,R4,334.32,8.36,base
2021-04-06,R5,62.93,1.8,base
2021-04-07,R1,541.43,14.25,base
2021-04-07,R2,853.54,19.85,base
2021-04-07,R3,404.34000000000003,11.55,base
2021-04-07,R4,335.85,8.4,base
2021-04-07,R5,67.18,1.92,base
2021-04-08,R1,507.73,13.36,base
2021-04-08,R2,824.06,19.16,base
2021-04-08,R3,411.73,11.76,base
2021-04-08,R4,322.64,8.07,base
2021-04-08,R5,69.83,2.0,base
2021-04-09,R1,464.8,12.23,base
2021-04-09,R2,750.29,17.45,base
2021-04-09,R3,358.69,10.25,base
2021-04-09,R4,302.88,7.57,base
2021-04-09,R5,58.95,1.68,base
2021-04-10,R1,490.4,12.91,base
2021-04-10,R2,777.38,18.08,base
2021-04-10,R3,380.41999999999996,10.870000000000001,base
2021-04-10,R4,309.9,7.75,base
2021-04-10,R5,60.23,1.72,base
2021-04-11,R1,532.94,14.02,base
2021-04-11,R2,832.47,19.36,base
2021-04-11,R3,409.45,11.7,base
2021-04-11,R4,330.91,8.27,base
2021-04-11,R5,62.68,1.79,base
2021-04-12,R1,531.74,13.99,base
2021-04-12,R2,837.25,19.46,base
2021-04-12,R3,401.06,11.46,base
2021-04-12,R4,329.06,8.23,base
2021-04-12,R5,65.87,1.88,base
2021-04-13,R1,626.21,16.48,base
2021-04-13,R2,1218.6100000000001,28.34,base
2021-04-13,R3,544.89,15.57,base
2021-04-13,R4,409.8,10.24,base
2021-04-13,R5,82.84,2.37,base
2021-04-14,R1,618.42,16.27,base
2021-04-14,R2,1202.96,27.98,base
2021-04-14,R3,565.75,16.17,base
2021-04-14,R4,422.56,10.56,base
2021-04-14,R5,75.34,2.15,base
2021-04-15,R1,620.98,16.34,base
2021-04-15,R2,1245.08,28.96,base
2021-04-15,R3,570.67,16.31,base
2021-04-15,R4,454.8,11.37,base
2021-04-15,R5,77.99,2.23,base
2021-04-16,R1,542.08,14.27,base
2021-04-16,R2,1112.8500000000001,25.880000000000003,base
2021-04-16,R3,487.55999999999995,13.93,base
2021-04-16,R4,408.22,10.21,base
2021-04-16,R5,73.3,2.09,base
2021-04-17,R1,550.49,14.49,base
2021-04-17,R2,1107.53,25.759999999999998,base
2021-04-17,R3,497.15,14.2,base
2021-04-17,R4,405.86,10.15,base
2021-04-17,R5,69.53,1.99,base
2021-04-18,R1,632.97,16.66,base
2021-04-18,R2,1242.3000000000002,28.89,base
2021-04-18,R3,546.12,15.61,base
2021-04-18,R4,439.05,10.98,base
2021-04-18,R5,78.69,2.25,base
2021-04-19,R1,622.56,16.38,base
2021-04-19,R2,1224.77,28.48,base
2021-04-19,R3,553.61,15.81,base
2021-04-19,R4,443.28,11.08,base
2021-04-19,R5,74.39,2.13,base
2021-04-20,R1,610.2,16.06,base
2021-04-20,R2,1210.76,28.16,base
2021-04-20,R3,537.13,15.35,base
2021-04-20,R4,427.0,10.68,base
2021-04-20,R5,79.19,2.26,base
2021-04-21,R1,605.07,15.92,base
2021-04-21,R2,1221.73,28.41,base
2021-04-21,R3,570.72,16.310000000000002,base
2021-04-21,R4,443.49,11.09,base
2021-04-21,R5,78.9,2.25,base
2021-04-22,R1,603.94,15.89,base
2021-04-22,R2,1205.24,28.03,base
2021-04-22,R3,573.41,16.39,base
2021-04-22,R4,429.6,10.74,base
2021-04-22,R5,78.34,2.24,base
2021-04-23,R1,570.29,15.01,base
2021-04-23,R2,1136.93,26.450000000000003,base
2021-04-23,R3,526.2,15.030000000000001,base
2021-04-23,R4,400.14,10.0,base
2021-04-23,R5,75.52,2.16,base
2021-04-24,R1,571.14,15.03,base
2021-04-24,R2,1130.63,26.3,base
2021-04-24,R3,516.28,14.760000000000002,base
2021-04-24,R4,396.45,9.91,base
2021-04-24,R5,74.32,2.12,base
2021-04-25,R1,625.72,16.47,base
2021-04-25,R2,1217.49,28.32,base
2021-04-25,R3,544.37,15.55,base
2021-04-25,R4,439.26,10.98,base
2021-04-25,R5,72.21,2.06,base
2021-04-26,R1,625.85,16.47,base
2021-04-26,R2,1232.55,28.66,base
2021-04-26,R3,569.82,16.28,base
2021-04-26,R4,442.88,11.07,base
2021-04-26,R5,76.21,2.18,base
2021-04-27,R1,615.7,16.2,base
2021-04-27,R2,1238.3400000000001,28.8,base
2021-04-27,R3,582.36,16.64,base
2021-04-27,R4,471.3,11.78,base
2021-04-27,R5,71.5,2.04,base
2021-04-28,R1,616.97,16.24,base
2021-04-28,R2,1244.44,28.93,base
2021-04-28,R3,536.4,15.32,base
2021-04-28,R4,460.25,11.51,base
2021-04-28,R5,77.14,2.2,base
2021-04-29,R1,589.84,15.52,base
2021-04-29,R2,1191.92,27.73,base
2021-04-29,R3,541.37,15.469999999999999,base
2021-04-29,R4,431.18,10.78,base
2021-04-29,R5,77.65,2.22,base
2021-04-30,R1,560.2,14.74,base
2021-04-30,R2,1104.95,25.7,base
2021-04-30,R3,507.41,14.5,base
2021-04-30,R4,398.48,9.96,base
2021-04-30,R5,68.08,1.95,base
2021-05-01,R1,554.71,14.6,base
2021-05-01,R2,1129.6100000000001,26.27,base
2021-05-01,R3,489.66,13.99,base
2021-05-01,R4,417.3,10.43,base
2021-05-01,R5,71.92,2.05,base
2021-05-02,R1,601.88,15.84,base
2021-05-02,R2,1218.73,28.34,base
2021-05-02,R3,535.08,15.290000000000001,base
2021-05-02,R4,441.54,11.04,base
2021-05-02,R5,79.56,2.27,base
2021-05-03,R1,634.6,16.7,base
2021-05-03,R2,1256.47,29.22,base
2021-05-03,R3,548.3299999999999,15.66,base
2021-05-03,R4,455.76,11.39,base
2021-05-03,R5,77.27,2.21,base
2021-05-04,R1,608.48,16.01,base
2021-05-04,R2,1206.6200000000001,28.060000000000002,base
2021-05-04,R3,572.5,16.349999999999998,base
2021-05-04,R4,429.36,10.73,base
2021-05-04,R5,77.45,2.21,base
2021-05-05,R1,597.52,15.72,base
2021-05-05,R2,1205.95,28.05,base
2021-05-05,R3,548.28,15.670000000000002,base
2021-05-05,R4,449.64,11.24,base
2021-05-05,R5,73.6,2.1,base
2021-05-06,R1,627.48,16.51,base
2021-05-06,R2,1208.29,28.1,base
2021-05-06,R3,543.24,15.52,base
2021-05-06,R4,422.79,10.57,base
2021-05-06,R5,74.21,2.12,base
2021-05-07,R1,542.19,14.27,base
2021-05-07,R2,1115.85,25.95,base
2021-05-07,R3,501.33000000000004,14.32,base
2021-05-07,R4,401.88,10.05,base
2021-05-07,R5,76.56,2.19,base
2021-05-08,R1,550.95,14.5,base
2021-05-08,R2,1096.08,25.490000000000002,base
2021-05-08,R3,536.55,15.33,base
2021-05-08,R4,393.14,9.83,base
2021-05-08,R5,69.84,2.0,base
2021-05-09,R1,611.3,16.09,base
2021-05-09,R2,1222.92,28.44,base
2021-05-09,R3,557.48,15.93,base
2021-05-09,R4,449.57,11.24,base
2021-05-09,R5,75.15,2.15,base
2021-05-10,R1,601.46,15.83,base
2021-05-10,R2,1207.79,28.08,base
2021-05-10,R3,553.8,15.82,base
2021-05-10,R4,442.55,11.06,base
2021-05-10,R5,75.48,2.16,base
2021-05-11,R1,599.38,15.77,base
2021-05-11,R2,1199.05,27.89,base
2021-05-11,R3,542.57,15.5,base
2021-05-11,R4,431.63,10.79,base
2021-05-11,R5,76.92,2.2,base
2021-05-12,R1,604.37,15.9,base
2021-05-12,R2,1217.71,28.32,base
2021-05-12,R3,566.89,16.189999999999998,base
2021-05-12,R4,433.99,10.85,base
2021-05-12,R5,81.06,2.32,base
2021-05-13,R1,530.16,13.95,base
2021-05-13,R2,834.0899999999999,19.400000000000002,base
2021-05-13,R3,413.74,11.82,base
2021-05-13,R4,313.34,7.83,base
2021-05-13,R5,71.71,2.05,base
2021-05-14,R1,471.89,12.42,base
2021-05-14,R2,754.22,17.55,base
2021-05-14,R3,383.61,10.96,base
2021-05-14,R4,297.83,7.45,base
2021-05-14,R5,60.77,1.74,base
2021-05-15,R1,485.54,12.78,base
2021-05-15,R2,773.61,17.990000000000002,base
2021-05-15,R3,385.58000000000004,11.01,base
2021-05-15,R4,306.56,7.66,base
2021-05-15,R5,61.44,1.76,base
2021-05-16,R1,524.56,13.8,base
2021-05-16,R2,830.94,19.32,base
2021-05-16,R3,422.89,12.08,base
2021-05-16,R4,319.36,7.98,base
2021-05-16,R5,69.37,1.98,base
2021-05-17,R1,507.22,13.35,base
2021-05-17,R2,823.11,19.14,base
2021-05-17,R3,411.87,11.77,base
2021-05-17,R4,326.76,8.17,base
2021-05-17,R5,67.8,1.94,base
2021-05-18,R1,524.48,13.8,base
2021-05-18,R2,819.13,19.05,base
2021-05-18,R3,404.71000000000004,11.56,base
2021-05-18,R4,319.9,8.0,base
2021-05-18,R5,64.1,1.83,base
2021-05-19,R1,491.75,12.94,base
2021-05-19,R2,803.69,18.69,base
2021-05-19,R3,415.09,11.86,base
2021-05-19,R4,313.73,7.84,base
2021-05-19,R5,69.48,1.99,base
2021-05-20,R1,521.27,13.72,base
2021-05-20,R2,820.0,19.07,base
2021-05-20,R3,410.71000000000004,11.73,base
2021-05-20,R4,314.3,7.86,base
2021-05-20,R5,67.79,1.94,base
2021-05-21,R1,466.49,12.28,base
2021-05-21,R2,750.5699999999999,17.45,base
2021-05-21,R3,350.95000000000005,10.030000000000001,base
2021-05-21,R4,292.88,7.32,base
2021-05-21,R5,62.87,1.8,base
2021-05-22,R1,449.8,11.84,base
2021-05-22,R2,743.4300000000001,17.29,base
2021-05-22,R3,346.11,9.89,base
2021-05-22,R4,298.39,7.46,base
2021-05-22,R5,62.22,1.78,base
2021-05-23,R1,515.77,13.57,base
2021-05-23,R2,824.73,19.18,base
2021-05-23,R3,385.19,11.01,base
2021-05-23,R4,326.96,8.17,base
2021-05-23,R5,65.97,1.88,base
2021-05-24,R1,517.69,13.62,base
2021-05-24,R2,799.73,18.61,base
2021-05-24,R3,401.89,11.48,base
2021-05-24,R4,312.86,7.82,base
2021-05-24,R5,60.75,1.74,base
2021-05-25,R1,500.14,13.16,base
2021-05-25,R2,800.39,18.61,base
2021-05-25,R3,417.55,11.93,base
2021-05-25,R4,311.2,7.78,base
2021-05-25,R5,66.75,1.91,base
2021-05-26,R1,510.47,13.43,base
2021-05-26,R2,813.75,18.92,base
2021-05-26,R3,409.53,11.71,base
2021-05-26,R4,312.74,7.82,base
2021-05-26,R5,68.87,1.97,base
2021-05-27,R1,537.11,14.13,base
2021-05-27,R2,813.96,18.93,base
2021-05-27,R3,407.35,11.64,base
2021-05-27,R4,308.06,7.7,base
2021-05-27,R5,63.35,1.81,base
2021-05-28,R1,498.71,13.12,base
2021-05-28,R2,768.6,17.88,base
2021-05-28,R3,383.37,10.95,base
2021-05-28,R4,293.48,7.34,base
2021-05-28,R5,61.14,1.75,base
2021-05-29,R1,472.2,12.43,base
2021-05-29,R2,760.15,17.67,base
2021-05-29,R3,353.8,10.11,base
2021-05-29,R4,294.26,7.36,base
2021-05-29,R5,64.75,1.85,base
2021-05-30,R1,502.81,13.23,base
2021-05-30,R2,818.3,19.03,base
2021-05-30,R3,408.08,11.66,base
2021-05-30,R4,324.68,8.12,base
2021-05-30,R5,67.9,1.94,base
2021-05-31,R1,501.76,13.2,base
2021-05-31,R2,788.69,18.34,base
2021-05-31,R3,404.94000000000005,11.57,base
2021-05-31,R4,306.73,7.67,base
2021-05-31,R5,63.2,1.81,base
2021-06-01,R1,531.5,13.99,base
2021-06-01,R2,840.0999999999999,19.54,base
2021-06-01,R3,397.08000000000004,11.34,base
2021-06-01,R4,332.45,8.31,base
2021-06-01,R5,65.71,1.88,base
2021-06-02,R1,512.17,13.48,base
2021-06-02,R2,823.31,19.15,base
2021-06-02,R3,397.5,11.36,base
2021-06-02,R4,325.79,8.14,base
2021-06-02,R5,66.89,1.91,base
2021-06-03,R1,511.73,13.47,base
2021-06-03,R2,813.03,18.91,base
2021-06-03,R3,416.18000000000006,11.89,base
2021-06-03,R4,318.03,7.95,base
2021-06-03,R5,65.93,1.88,base
2021-06-04,R1,463.13,12.19,base
2021-06-04,R2,746.53,17.36,base
2021-06-04,R3,364.7,10.42,base
2021-06-04,R4,291.74,7.29,base
2021-06-04,R5,62.59,1.79,base
2021-06-05,R1,482.34,12.69,base
2021-06-05,R2,744.51,17.32,base
2021-06-05,R3,365.34000000000003,10.440000000000001,base
2021-06-05,R4,287.7,7.19,base
2021-06-05,R5,57.97,1.66,base
2021-06-06,R1,495.29,13.03,base
2021-06-06,R2,797.8,18.56,base
2021-06-06,R3,377.20000000000005,10.77,base
2021-06-06,R4,312.01,7.8,base
2021-06-06,R5,66.68,1.91,base
