date,mill_id,scheduled_hours,available_hours,is_maintenance,overload_hours,utilization_pct
2021-04-03,M2,13.5,14.0,False,-0.5,96.43
2021-04-03,M3,12.1,12.6,False,-0.5,96.03
2021-04-04,M1,19.0,20.0,False,-1.0,95.0
2021-04-04,M2,19.25,20.0,False,-0.75,96.25
2021-04-05,M1,19.009999999999998,20.0,False,-0.990000000000002,95.05
2021-04-05,M2,19.5,20.0,False,-0.5,97.5
2021-04-05,M3,17.5,18.0,False,-0.5,97.22
2021-04-06,M1,19.0,20.0,False,-1.0,95.0
2021-04-06,M2,19.5,20.0,False,-0.5,97.5
2021-04-06,M3,17.5,18.0,False,-0.5,97.22
2021-04-07,M1,19.0,20.0,False,-1.0,95.0
2021-04-07,M2,19.5,20.0,False,-0.5,97.5
2021-04-07,M3,17.5,18.0,False,-0.5,97.22
2021-04-08,M1,19.0,20.0,False,-1.0,95.0
2021-04-08,M2,19.5,20.0,False,-0.5,97.5
2021-04-08,M3,17.5,18.0,False,-0.5,97.22
2021-04-09,M1,13.5,14.0,False,-0.5,96.43
2021-04-09,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2021-04-10,M1,13.5,14.0,False,-0.5,96.43
2021-04-10,M2,13.5,14.0,False,-0.5,96.43
2021-04-10,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2021-04-11,M1,19.0,20.0,False,-1.0,95.0
2021-04-11,M2,19.29,20.0,False,-0.7100000000000009,96.45
2021-04-12,M1,19.0,20.0,False,-1.0,95.0
2021-04-12,M2,19.29,20.0,False,-0.7100000000000009,96.45
2021-04-12,M3,17.5,18.0,False,-0.5,97.22
2021-04-13,M1,20.0,20.0,False,0.0,100.0
2021-04-13,M2,20.0,20.0,False,0.0,100.0
2021-04-13,M3,18.0,18.0,False,0.0,100.0
2021-04-14,M1,20.0,20.0,False,0.0,100.0
2021-04-14,M2,20.0,20.0,False,0.0,100.0
2021-04-14,M3,18.0,18.0,False,0.0,100.0
2021-04-15,M2,20.0,20.0,False,0.0,100.0
2021-04-15,M3,18.0,18.0,False,0.0,100.0
2021-04-16,M1,14.0,14.0,False,0.0,100.0
2021-04-16,M2,14.0,14.0,False,0.0,100.0
2021-04-16,M3,12.6,12.6,False,0.0,100.0
2021-04-17,M1,14.0,14.0,False,0.0,100.0
2021-04-17,M2,14.0,14.0,False,0.0,100.0
2021-04-17,M3,12.6,12.6,False,0.0,100.0
2021-04-18,M1,20.0,20.0,False,0.0,100.0
2021-04-18,M2,20.0,20.0,False,0.0,100.0
2021-04-18,M3,18.0,18.0,False,0.0,100.0
2021-04-19,M1,20.0,20.0,False,0.0,100.0
2021-04-19,M2,20.0,20.0,False,0.0,100.0
2021-04-19,M3,18.0,18.0,False,0.0,100.0
2021-04-20,M1,20.0,20.0,False,0.0,100.0
2021-04-20,M2,20.0,20.0,False,0.0,100.0
2021-04-20,M3,18.0,18.0,False,0.0,100.0
2021-04-21,M1,20.0,20.0,False,0.0,100.0
2021-04-21,M2,20.0,20.0,False,0.0,100.0
2021-04-21,M3,18.0,18.0,False,0.0,100.0
2021-04-22,M1,20.0,20.0,False,0.0,100.0
2021-04-22,M2,20.0,20.0,False,0.0,100.0
2021-04-22,M3,18.0,18.0,False,0.0,100.0
2021-04-23,M1,14.0,14.0,False,0.0,100.0
2021-04-23,M2,14.0,14.0,False,0.0,100.0
2021-04-23,M3,12.6,12.6,False,0.0,100.0
2021-04-24,M1,14.0,14.0,False,0.0,100.0
2021-04-24,M2,14.0,14.0,False,0.0,100.0
2021-04-24,M3,12.6,12.6,False,0.0,100.0
2021-04-25,M1,20.0,20.0,False,0.0,100.0
2021-04-25,M2,20.0,20.0,False,0.0,100.0
2021-04-25,M3,18.0,18.0,False,0.0,100.0
2021-04-26,M1,20.0,20.0,False,0.0,100.0
2021-04-26,M2,20.0,20.0,False,0.0,100.0
2021-04-26,M3,18.0,18.0,False,0.0,100.0
2021-04-27,M1,20.0,20.0,False,0.0,100.0
2021-04-27,M2,20.0,20.0,False,0.0,100.0
2021-04-27,M3,18.0,18.0,False,0.0,100.0
2021-04-28,M1,20.0,20.0,False,0.0,100.0
2021-04-28,M2,20.0,20.0,False,0.0,100.0
2021-04-28,M3,18.0,18.0,False,0.0,100.0
2021-04-29,M1,20.0,20.0,False,0.0,100.0
2021-04-29,M2,20.0,20.0,False,0.0,100.0
2021-04-29,M3,18.0,18.0,False,0.0,100.0
2021-04-30,M1,14.0,14.0,False,0.0,100.0
2021-04-30,M2,14.0,14.0,False,0.0,100.0
2021-04-30,M3,12.6,12.6,False,0.0,100.0
2021-05-01,M1,14.0,14.0,False,0.0,100.0
2021-05-01,M2,14.0,14.0,False,0.0,100.0
2021-05-02,M1,20.0,20.0,False,0.0,100.0
2021-05-02,M2,20.0,20.0,False,0.0,100.0
2021-05-02,M3,18.0,18.0,False,0.0,100.0
2021-05-03,M1,20.0,20.0,False,0.0,100.0
2021-05-03,M2,20.0,20.0,False,0.0,100.0
2021-05-03,M3,18.0,18.0,False,0.0,100.0
2021-05-04,M1,20.0,20.0,False,0.0,100.0
2021-05-04,M2,20.0,20.0,False,0.0,100.0
2021-05-04,M3,18.0,18.0,False,0.0,100.0
2021-05-05,M1,20.0,20.0,False,0.0,100.0
2021-05-05,M2,20.0,20.0,False,0.0,100.0
2021-05-05,M3,18.0,18.0,False,0.0,100.0
2021-05-06,M1,20.0,20.0,False,0.0,100.0
2021-05-06,M2,20.0,20.0,False,0.0,100.0
2021-05-06,M3,18.0,18.0,False,0.0,100.0
2021-05-07,M1,14.0,14.0,False,0.0,100.0
2021-05-07,M2,14.0,14.0,False,0.0,100.0
2021-05-08,M1,14.0,14.0,False,0.0,100.0
2021-05-08,M2,14.0,14.0,False,0.0,100.0
2021-05-08,M3,12.6,12.6,False,0.0,100.0
2021-05-09,M1,20.0,20.0,False,0.0,100.0
2021-05-09,M2,20.0,20.0,False,0.0,100.0
2021-05-09,M3,18.0,18.0,False,0.0,100.0
2021-05-10,M1,20.0,20.0,False,0.0,100.0
2021-05-10,M2,20.0,20.0,False,0.0,100.0
2021-05-10,M3,18.0,18.0,False,0.0,100.0
2021-05-11,M1,20.0,20.0,False,0.0,100.0
2021-05-11,M2,20.0,20.0,False,0.0,100.0
2021-05-11,M3,18.0,18.0,False,0.0,100.0
2021-05-12,M1,20.0,20.0,False,0.0,100.0
2021-05-12,M2,20.0,20.0,False,0.0,100.0
2021-05-12,M3,18.0,18.0,False,0.0,100.0
2021-05-13,M1,19.0,20.0,False,-1.0,95.0
2021-05-13,M2,19.5,20.0,False,-0.5,97.5
2021-05-13,M3,17.5,18.0,False,-0.5,97.22
2021-05-14,M1,13.5,14.0,False,-0.5,96.43
2021-05-14,M2,13.5,14.0,False,-0.5,96.43
2021-05-14,M3,12.1,12.6,False,-0.5,96.03
2021-05-15,M1,13.5,14.0,False,-0.5,96.43
2021-05-15,M2,13.5,14.0,False,-0.5,96.43
2021-05-15,M3,12.1,12.6,False,-0.5,96.03
2021-05-16,M1,19.0,20.0,False,-1.0,95.0
2021-05-16,M2,19.42,20.0,False,-0.5799999999999983,97.1
2021-05-16,M3,17.5,18.0,False,-0.5,97.22
2021-05-17,M1,19.0,20.0,False,-1.0,95.0
2021-05-17,M2,19.5,20.0,False,-0.5,97.5
2021-05-17,M3,17.5,18.0,False,-0.5,97.22
2021-05-18,M1,19.0,20.0,False,-1.0,95.0
2021-05-18,M2,19.39,20.0,False,-0.6099999999999994,96.95
2021-05-18,M3,17.5,18.0,False,-0.5,97.22
2021-05-19,M1,18.99,20.0,False,-1.0100000000000016,94.95
2021-05-19,M2,19.0,20.0,False,-1.0,95.0
2021-05-19,M3,17.0,18.0,False,-1.0,94.44
2021-05-20,M1,19.0,20.0,False,-1.0,95.0
2021-05-20,M2,19.240000000000002,20.0,False,-0.759999999999998,96.2
2021-05-20,M3,17.48,18.0,False,-0.5199999999999996,97.11
2021-05-21,M1,13.5,14.0,False,-0.5,96.43
2021-05-21,M2,13.5,14.0,False,-0.5,96.43
2021-05-21,M3,12.1,12.6,False,-0.5,96.03
2021-05-22,M1,13.5,14.0,False,-0.5,96.43
2021-05-22,M3,12.1,12.6,False,-0.5,96.03
2021-05-23,M1,19.0,20.0,False,-1.0,95.0
2021-05-23,M2,19.25,20.0,False,-0.75,96.25
2021-05-23,M3,17.5,18.0,False,-0.5,97.22
2021-05-24,M1,18.990000000000002,20.0,False,-1.009999999999998,94.95
2021-05-24,M2,19.0,20.0,False,-1.0,95.0
2021-05-24,M3,17.0,18.0,False,-1.0,94.44
2021-05-25,M1,18.990000000000002,20.0,False,-1.009999999999998,94.95
2021-05-25,M2,19.0,20.0,False,-1.0,95.0
2021-05-25,M3,17.0,18.0,False,-1.0,94.44
2021-05-26,M1,19.0,20.0,False,-1.0,95.0
2021-05-26,M2,19.0,20.0,False,-1.0,95.0
2021-05-26,M3,17.0,18.0,False,-1.0,94.44
2021-05-27,M1,19.0,20.0,False,-1.0,95.0
2021-05-27,M2,19.0,20.0,False,-1.0,95.0
2021-05-27,M3,17.0,18.0,False,-1.0,94.44
2021-05-28,M1,13.5,14.0,False,-0.5,96.43
2021-05-28,M2,13.5,14.0,False,-0.5,96.43
2021-05-28,M3,12.1,12.6,False,-0.5,96.03
2021-05-29,M1,13.5,14.0,False,-0.5,96.43
2021-05-29,M2,13.5,14.0,False,-0.5,96.43
2021-05-29,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2021-05-30,M2,19.0,20.0,False,-1.0,95.0
2021-05-30,M3,17.009999999999998,18.0,False,-0.990000000000002,94.5
2021-05-31,M1,19.0,20.0,False,-1.0,95.0
2021-05-31,M2,19.0,20.0,False,-1.0,95.0
2021-05-31,M3,16.99,18.0,False,-1.0100000000000016,94.39
2021-06-01,M1,19.0,20.0,False,-1.0,95.0
2021-06-01,M2,18.99,20.0,False,-1.0100000000000016,94.95
2021-06-01,M3,17.0,18.0,False,-1.0,94.44
2021-06-02,M1,19.0,20.0,False,-1.0,95.0
2021-06-02,M2,19.0,20.0,False,-1.0,95.0
2021-06-02,M3,17.0,18.0,False,-1.0,94.44
2021-06-03,M1,19.0,20.0,False,-1.0,95.0
2021-06-03,M2,19.0,20.0,False,-1.0,95.0
2021-06-03,M3,17.0,18.0,False,-1.0,94.44
2021-06-04,M1,13.5,14.0,False,-0.5,96.43
2021-06-04,M3,12.1,12.6,False,-0.5,96.03
2021-06-05,M1,13.5,14.0,False,-0.5,96.43
2021-06-05,M2,13.5,14.0,False,-0.5,96.43
2021-06-05,M3,12.1,12.6,False,-0.5,96.03
2021-06-06,M2,19.0,20.0,False,-1.0,95.0
2021-06-06,M3,17.0,18.0,False,-1.0,94.44
2021-06-07,M1,19.0,20.0,False,-1.0,95.0
2021-06-07,M2,19.240000000000002,20.0,False,-0.759999999999998,96.2
2021-06-07,M3,17.45,18.0,False,-0.5500000000000007,96.94
2021-06-08,M1,19.01,20.0,False,-0.9899999999999984,95.05
2021-06-08,M2,18.990000000000002,20.0,False,-1.009999999999998,94.95
2021-06-08,M3,17.0,18.0,False,-1.0,94.44
2021-06-09,M1,19.0,20.0,False,-1.0,95.0
2021-06-09,M2,19.0,20.0,False,-1.0,95.0
2021-06-09,M3,17.08,18.0,False,-0.9200000000000017,94.89
2021-06-10,M1,19.01,20.0,False,-0.9899999999999984,95.05
2021-06-10,M2,19.0,20.0,False,-1.0,95.0
2021-06-10,M3,17.0,18.0,False,-1.0,94.44
2021-06-11,M1,13.5,14.0,False,-0.5,96.43
2021-06-11,M2,13.5,14.0,False,-0.5,96.43
2021-06-11,M3,12.1,12.6,False,-0.5,96.03
2021-06-12,M1,13.5,14.0,False,-0.5,96.43
2021-06-12,M2,13.5,14.0,False,-0.5,96.43
2021-06-12,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2021-06-13,M1,19.0,20.0,False,-1.0,95.0
2021-06-13,M2,19.0,20.0,False,-1.0,95.0
2021-06-13,M3,17.0,18.0,False,-1.0,94.44
2021-06-14,M1,18.99,20.0,False,-1.0100000000000016,94.95
2021-06-14,M2,19.0,20.0,False,-1.0,95.0
2021-06-14,M3,17.01,18.0,False,-0.9899999999999984,94.5
2021-06-15,M1,19.0,20.0,False,-1.0,95.0
2021-06-15,M3,17.0,18.0,False,-1.0,94.44
2021-06-16,M1,19.0,20.0,False,-1.0,95.0
2021-06-16,M2,19.0,20.0,False,-1.0,95.0
2021-06-16,M3,17.0,18.0,False,-1.0,94.44
2021-06-17,M1,19.0,20.0,False,-1.0,95.0
2021-06-17,M2,19.01,20.0,False,-0.9899999999999984,95.05
2021-06-17,M3,16.99,18.0,False,-1.0100000000000016,94.39
2021-06-18,M1,13.5,14.0,False,-0.5,96.43
2021-06-18,M2,13.5,14.0,False,-0.5,96.43
2021-06-18,M3,12.1,12.6,False,-0.5,96.03
2021-06-19,M1,13.3,14.0,False,-0.6999999999999993,95.0
2021-06-19,M3,12.1,12.6,False,-0.5,96.03
2021-06-20,M1,18.81,20.0,False,-1.1900000000000013,94.05
2021-06-20,M2,19.0,20.0,False,-1.0,95.0
2021-06-20,M3,17.0,18.0,False,-1.0,94.44
2021-06-21,M1,18.740000000000002,20.0,False,-1.259999999999998,93.7
2021-06-21,M2,19.0,20.0,False,-1.0,95.0
2021-06-21,M3,17.009999999999998,18.0,False,-0.990000000000002,94.5
2021-06-22,M1,19.0,20.0,False,-1.0,95.0
2021-06-22,M2,19.0,20.0,False,-1.0,95.0
2021-06-22,M3,17.0,18.0,False,-1.0,94.44
2021-06-23,M1,19.0,20.0,False,-1.0,95.0
2021-06-23,M2,19.01,20.0,False,-0.9899999999999984,95.05
2021-06-23,M3,17.130000000000003,18.0,False,-0.8699999999999974,95.17
2021-06-24,M1,19.0,20.0,False,-1.0,95.0
2021-06-24,M2,19.0,20.0,False,-1.0,95.0
2021-06-24,M3,17.0,18.0,False,-1.0,94.44
2021-06-25,M1,13.5,14.0,False,-0.5,96.43
2021-06-25,M2,13.5,14.0,False,-0.5,96.43
2021-06-25,M3,12.1,12.6,False,-0.5,96.03
2021-06-26,M1,13.5,14.0,False,-0.5,96.43
2021-06-26,M2,13.5,14.0,False,-0.5,96.43
2021-06-26,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2021-06-27,M1,18.66,20.0,False,-1.3399999999999999,93.3
2021-06-27,M2,19.0,20.0,False,-1.0,95.0
2021-06-27,M3,17.0,18.0,False,-1.0,94.44
2021-06-28,M1,19.0,20.0,False,-1.0,95.0
2021-06-28,M3,16.990000000000002,18.0,False,-1.009999999999998,94.39
2021-06-29,M1,19.0,20.0,False,-1.0,95.0
2021-06-29,M2,18.990000000000002,20.0,False,-1.009999999999998,94.95
2021-06-29,M3,17.0,18.0,False,-1.0,94.44
2021-06-30,M1,18.95,20.0,False,-1.0500000000000007,94.75
2021-06-30,M2,19.0,20.0,False,-1.0,95.0
2021-06-30,M3,17.0,18.0,False,-1.0,94.44
2021-07-01,M2,19.5,20.0,False,-0.5,97.5
2021-07-01,M3,17.5,18.0,False,-0.5,97.22
2021-07-02,M1,13.86,14.0,False,-0.14000000000000057,99.0
2021-07-02,M2,14.0,14.0,False,0.0,100.0
2021-07-02,M3,12.6,12.6,False,0.0,100.0
2021-07-03,M1,14.0,14.0,False,0.0,100.0
2021-07-03,M2,14.0,14.0,False,0.0,100.0
2021-07-03,M3,12.6,12.6,False,0.0,100.0
2021-07-04,M1,19.5,20.0,False,-0.5,97.5
2021-07-04,M2,19.5,20.0,False,-0.5,97.5
2021-07-04,M3,17.5,18.0,False,-0.5,97.22
2021-07-05,M1,19.5,20.0,False,-0.5,97.5
2021-07-05,M2,19.5,20.0,False,-0.5,97.5
2021-07-05,M3,17.5,18.0,False,-0.5,97.22
2021-07-06,M1,19.5,20.0,False,-0.5,97.5
2021-07-06,M2,19.5,20.0,False,-0.5,97.5
2021-07-07,M1,19.5,20.0,False,-0.5,97.5
2021-07-07,M2,19.5,20.0,False,-0.5,97.5
2021-07-07,M3,17.5,18.0,False,-0.5,97.22
2021-07-08,M1,19.5,20.0,False,-0.5,97.5
2021-07-08,M2,19.5,20.0,False,-0.5,97.5
2021-07-08,M3,17.5,18.0,False,-0.5,97.22
2021-07-09,M1,13.93,14.0,False,-0.07000000000000028,99.5
2021-07-09,M2,14.0,14.0,False,0.0,100.0
2021-07-09,M3,12.6,12.6,False,0.0,100.0
2021-07-10,M1,14.0,14.0,False,0.0,100.0
2021-07-10,M2,14.0,14.0,False,0.0,100.0
2021-07-10,M3,12.6,12.6,False,0.0,100.0
2021-07-11,M1,19.5,20.0,False,-0.5,97.5
2021-07-11,M2,19.5,20.0,False,-0.5,97.5
2021-07-11,M3,17.5,18.0,False,-0.5,97.22
2021-07-12,M1,19.5,20.0,False,-0.5,97.5
2021-07-12,M2,19.5,20.0,False,-0.5,97.5
2021-07-12,M3,17.5,18.0,False,-0.5,97.22
2021-07-13,M1,19.5,20.0,False,-0.5,97.5
2021-07-13,M2,19.5,20.0,False,-0.5,97.5
2021-07-13,M3,17.5,18.0,False,-0.5,97.22
2021-07-14,M1,19.5,20.0,False,-0.5,97.5
2021-07-14,M2,19.5,20.0,False,-0.5,97.5
2021-07-14,M3,17.5,18.0,False,-0.5,97.22
2021-07-15,M1,19.5,20.0,False,-0.5,97.5
2021-07-15,M2,19.5,20.0,False,-0.5,97.5
2021-07-15,M3,17.5,18.0,False,-0.5,97.22
2021-07-16,M1,14.0,14.0,False,0.0,100.0
2021-07-16,M2,14.0,14.0,False,0.0,100.0
2021-07-16,M3,12.6,12.6,False,0.0,100.0
2021-07-17,M1,13.92,14.0,False,-0.08000000000000007,99.43
2021-07-17,M2,14.0,14.0,False,0.0,100.0
2021-07-17,M3,12.6,12.6,False,0.0,100.0
2021-07-18,M1,19.5,20.0,False,-0.5,97.5
2021-07-18,M2,19.5,20.0,False,-0.5,97.5
2021-07-18,M3,17.5,18.0,False,-0.5,97.22
2021-07-19,M1,19.5,20.0,False,-0.5,97.5
2021-07-19,M3,17.5,18.0,False,-0.5,97.22
2021-07-20,M1,19.5,20.0,False,-0.5,97.5
2021-07-20,M2,19.5,20.0,False,-0.5,97.5
2021-07-20,M3,17.5,18.0,False,-0.5,97.22
2021-07-21,M1,19.5,20.0,False,-0.5,97.5
2021-07-21,M2,19.5,20.0,False,-0.5,97.5
2021-07-21,M3,17.5,18.0,False,-0.5,97.22
2021-07-22,M1,19.5,20.0,False,-0.5,97.5
2021-07-22,M2,19.5,20.0,False,-0.5,97.5
2021-07-22,M3,17.5,18.0,False,-0.5,97.22
2021-07-23,M1,13.5,14.0,False,-0.5,96.43
2021-07-23,M2,14.0,14.0,False,0.0,100.0
2021-07-23,M3,12.6,12.6,False,0.0,100.0
2021-07-24,M1,13.5,14.0,False,-0.5,96.43
2021-07-24,M2,14.0,14.0,False,0.0,100.0
2021-07-24,M3,12.6,12.6,False,0.0,100.0
2021-07-25,M1,19.5,20.0,False,-0.5,97.5
2021-07-25,M2,19.5,20.0,False,-0.5,97.5
2021-07-25,M3,17.5,18.0,False,-0.5,97.22
2021-07-26,M1,19.5,20.0,False,-0.5,97.5
2021-07-26,M2,19.5,20.0,False,-0.5,97.5
2021-07-26,M3,17.5,18.0,False,-0.5,97.22
2021-07-27,M1,19.5,20.0,False,-0.5,97.5
2021-07-27,M2,19.5,20.0,False,-0.5,97.5
2021-07-27,M3,17.5,18.0,False,-0.5,97.22
2021-07-28,M1,19.5,20.0,False,-0.5,97.5
2021-07-28,M2,19.5,20.0,False,-0.5,97.5
2021-07-28,M3,17.5,18.0,False,-0.5,97.22
2021-07-29,M1,19.5,20.0,False,-0.5,97.5
2021-07-29,M2,19.5,20.0,False,-0.5,97.5
2021-07-29,M3,17.5,18.0,False,-0.5,97.22
2021-07-30,M1,13.5,14.0,False,-0.5,96.43
2021-07-30,M2,14.0,14.0,False,0.0,100.0
2021-07-30,M3,12.6,12.6,False,0.0,100.0
2021-07-31,M1,13.54,14.0,False,-0.46000000000000085,96.71
2021-07-31,M3,12.6,12.6,False,0.0,100.0
2021-08-01,M1,18.5,20.0,False,-1.5,92.5
2021-08-01,M2,19.0,20.0,False,-1.0,95.0
2021-08-01,M3,17.009999999999998,18.0,False,-0.990000000000002,94.5
2021-08-02,M1,18.5,20.0,False,-1.5,92.5
2021-08-02,M2,18.990000000000002,20.0,False,-1.009999999999998,94.95
2021-08-02,M3,16.99,18.0,False,-1.0100000000000016,94.39
2021-08-03,M1,18.5,20.0,False,-1.5,92.5
2021-08-03,M2,19.0,20.0,False,-1.0,95.0
2021-08-03,M3,17.0,18.0,False,-1.0,94.44
2021-08-04,M1,18.490000000000002,20.0,False,-1.509999999999998,92.45
2021-08-04,M2,19.0,20.0,False,-1.0,95.0
2021-08-04,M3,17.0,18.0,False,-1.0,94.44
2021-08-05,M2,19.0,20.0,False,-1.0,95.0
2021-08-05,M3,17.0,18.0,False,-1.0,94.44
2021-08-06,M1,13.15,14.0,False,-0.8499999999999996,93.93
2021-08-06,M2,13.5,14.0,False,-0.5,96.43
2021-08-06,M3,12.1,12.6,False,-0.5,96.03
2021-08-07,M1,13.0,14.0,False,-1.0,92.86
2021-08-07,M2,13.5,14.0,False,-0.5,96.43
2021-08-07,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2021-08-08,M1,18.5,20.0,False,-1.5,92.5
2021-08-08,M3,16.99,18.0,False,-1.0100000000000016,94.39
2021-08-09,M1,18.5,20.0,False,-1.5,92.5
2021-08-09,M2,19.0,20.0,False,-1.0,95.0
2021-08-09,M3,17.0,18.0,False,-1.0,94.44
2021-08-10,M1,18.509999999999998,20.0,False,-1.490000000000002,92.55
2021-08-10,M2,19.0,20.0,False,-1.0,95.0
2021-08-10,M3,17.01,18.0,False,-0.9899999999999984,94.5
2021-08-11,M2,19.0,20.0,False,-1.0,95.0
2021-08-11,M3,17.0,18.0,False,-1.0,94.44
2021-08-12,M1,18.509999999999998,20.0,False,-1.490000000000002,92.55
2021-08-12,M2,19.009999999999998,20.0,False,-0.990000000000002,95.05
2021-08-12,M3,16.990000000000002,18.0,False,-1.009999999999998,94.39
2021-08-13,M1,12.99,14.0,False,-1.0099999999999998,92.79
2021-08-13,M2,13.5,14.0,False,-0.5,96.43
2021-08-13,M3,12.1,12.6,False,-0.5,96.03
2021-08-14,M1,13.01,14.0,False,-0.9900000000000002,92.93
2021-08-14,M2,13.5,14.0,False,-0.5,96.43
2021-08-14,M3,12.1,12.6,False,-0.5,96.03
2021-08-15,M1,18.51,20.0,False,-1.4899999999999984,92.55
2021-08-15,M2,18.8,20.0,False,-1.1999999999999993,94.0
2021-08-15,M3,17.0,18.0,False,-1.0,94.44
2021-08-16,M1,18.5,20.0,False,-1.5,92.5
2021-08-16,M2,19.0,20.0,False,-1.0,95.0
2021-08-16,M3,17.009999999999998,18.0,False,-0.990000000000002,94.5
2021-08-17,M1,18.5,20.0,False,-1.5,92.5
2021-08-17,M2,18.96,20.0,False,-1.0399999999999991,94.8
2021-08-17,M3,17.0,18.0,False,-1.0,94.44
2021-08-18,M1,18.5,20.0,False,-1.5,92.5
2021-08-18,M3,16.99,18.0,False,-1.0100000000000016,94.39
2021-08-19,M1,18.5,20.0,False,-1.5,92.5
2021-08-19,M2,18.700000000000003,20.0,False,-1.2999999999999972,93.5
2021-08-19,M3,16.990000000000002,18.0,False,-1.009999999999998,94.39
2021-08-20,M1,13.0,14.0,False,-1.0,92.86
2021-08-20,M2,13.5,14.0,False,-0.5,96.43
2021-08-20,M3,12.1,12.6,False,-0.5,96.03
2021-08-21,M1,13.0,14.0,False,-1.0,92.86
2021-08-21,M2,13.5,14.0,False,-0.5,96.43
2021-08-21,M3,12.1,12.6,False,-0.5,96.03
2021-08-22,M1,18.490000000000002,20.0,False,-1.509999999999998,92.45
2021-08-22,M2,19.0,20.0,False,-1.0,95.0
2021-08-22,M3,17.0,18.0,False,-1.0,94.44
2021-08-23,M1,18.5,20.0,False,-1.5,92.5
2021-08-23,M2,18.509999999999998,20.0,False,-1.490000000000002,92.55
2021-08-23,M3,17.0,18.0,False,-1.0,94.44
2021-08-24,M1,18.51,20.0,False,-1.4899999999999984,92.55
2021-08-24,M2,19.0,20.0,False,-1.0,95.0
2021-08-24,M3,17.0,18.0,False,-1.0,94.44
2021-08-25,M1,18.5,20.0,False,-1.5,92.5
2021-08-25,M2,18.5,20.0,False,-1.5,92.5
2021-08-25,M3,17.0,18.0,False,-1.0,94.44
2021-08-26,M2,18.740000000000002,20.0,False,-1.259999999999998,93.7
2021-08-26,M3,17.0,18.0,False,-1.0,94.44
2021-08-27,M1,13.0,14.0,False,-1.0,92.86
2021-08-27,M2,13.5,14.0,False,-0.5,96.43
2021-08-27,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2021-08-28,M1,13.0,14.0,False,-1.0,92.86
2021-08-28,M2,13.5,14.0,False,-0.5,96.43
2021-08-28,M3,12.1,12.6,False,-0.5,96.03
2021-08-29,M1,18.49,20.0,False,-1.5100000000000016,92.45
2021-08-29,M2,18.49,20.0,False,-1.5100000000000016,92.45
2021-08-29,M3,16.57,18.0,False,-1.4299999999999997,92.06
2021-08-30,M1,18.5,20.0,False,-1.5,92.5
2021-08-30,M2,18.5,20.0,False,-1.5,92.5
2021-08-30,M3,17.0,18.0,False,-1.0,94.44
2021-08-31,M1,18.5,20.0,False,-1.5,92.5
2021-08-31,M2,18.5,20.0,False,-1.5,92.5
2021-08-31,M3,17.0,18.0,False,-1.0,94.44
2021-09-01,M1,18.5,20.0,False,-1.5,92.5
2021-09-01,M2,18.85,20.0,False,-1.1499999999999986,94.25
2021-09-01,M3,17.0,18.0,False,-1.0,94.44
2021-09-02,M1,18.5,20.0,False,-1.5,92.5
2021-09-02,M2,18.55,20.0,False,-1.4499999999999993,92.75
2021-09-02,M3,17.0,18.0,False,-1.0,94.44
2021-09-03,M1,13.0,14.0,False,-1.0,92.86
2021-09-03,M2,13.5,14.0,False,-0.5,96.43
2021-09-03,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2021-09-04,M1,13.0,14.0,False,-1.0,92.86
2021-09-04,M2,13.5,14.0,False,-0.5,96.43
2021-09-04,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2021-09-05,M1,18.5,20.0,False,-1.5,92.5
2021-09-05,M2,18.5,20.0,False,-1.5,92.5
2021-09-05,M3,17.0,18.0,False,-1.0,94.44
2021-09-06,M1,18.5,20.0,False,-1.5,92.5
2021-09-06,M2,18.5,20.0,False,-1.5,92.5
2021-09-06,M3,16.73,18.0,False,-1.2699999999999996,92.94
2021-09-07,M1,18.51,20.0,False,-1.4899999999999984,92.55
2021-09-07,M2,19.0,20.0,False,-1.0,95.0
2021-09-07,M3,17.0,18.0,False,-1.0,94.44
2021-09-08,M1,18.5,20.0,False,-1.5,92.5
2021-09-08,M3,16.73,18.0,False,-1.2699999999999996,92.94
2021-09-09,M1,18.5,20.0,False,-1.5,92.5
2021-09-09,M2,19.0,20.0,False,-1.0,95.0
2021-09-09,M3,17.0,18.0,False,-1.0,94.44
2021-09-10,M1,13.0,14.0,False,-1.0,92.86
2021-09-10,M2,13.239999999999998,14.0,False,-0.7600000000000016,94.57
2021-09-10,M3,11.99,12.6,False,-0.6099999999999994,95.16
2021-09-11,M1,13.0,14.0,False,-1.0,92.86
2021-09-11,M2,13.5,14.0,False,-0.5,96.43
2021-09-11,M3,12.1,12.6,False,-0.5,96.03
2021-09-12,M1,18.509999999999998,20.0,False,-1.490000000000002,92.55
2021-09-12,M2,18.5,20.0,False,-1.5,92.5
2021-09-12,M3,16.759999999999998,18.0,False,-1.240000000000002,93.11
2021-09-13,M1,18.5,20.0,False,-1.5,92.5
