mill_id,date,recipe_id,planned_hours,actual_hours,status,changeover_hours,tons_produced
M2,2021-10-03,R1,4.33,4.25,completed,1.5,169.18
M3,2021-10-03,R2,20.0,19.86,completed,0.0,486.0
M2,2021-10-04,R2,16.12,15.92,completed,0.0,709.39
M2,2021-10-04,R1,4.38,4.5,completed,1.5,171.16
M3,2021-10-04,R2,20.0,19.87,completed,0.0,486.0
M1,2021-10-05,R2,12.86,12.4,completed,0.0,709.61
M1,2021-10-05,R1,7.64,7.72,completed,1.5,360.07
M2,2021-10-05,R2,16.13,15.74,completed,0.0,709.61
M2,2021-10-05,R1,4.37,4.32,completed,1.5,170.96
M3,2021-10-05,R2,20.0,19.72,completed,0.0,486.0
M1,2021-10-06,R2,12.8,12.36,completed,0.0,706.69
M1,2021-10-06,R1,7.7,7.98,completed,1.5,362.56
M2,2021-10-06,R2,16.06,16.12,completed,0.0,706.69
M2,2021-10-06,R1,4.44,4.32,completed,1.5,173.56
M3,2021-10-06,R2,20.0,20.09,completed,0.0,486.0
M1,2021-10-07,R2,12.96,12.91,completed,0.0,715.24
M1,2021-10-07,R1,7.54,7.45,completed,1.5,355.26
M2,2021-10-07,R2,16.26,16.22,completed,0.0,715.24
M2,2021-10-07,R1,4.24,4.3,completed,1.5,165.96
M3,2021-10-07,R2,20.0,19.52,completed,0.0,486.0
M1,2021-10-08,R2,12.12,12.15,completed,0.0,668.88
M1,2021-10-08,R1,2.88,2.95,completed,1.5,135.77
M2,2021-10-08,R2,15.2,14.86,completed,0.0,668.88
M3,2021-10-08,R2,15.0,15.02,completed,0.0,364.5
M1,2021-10-09,R2,11.83,12.27,completed,0.0,653.06
M1,2021-10-09,R1,3.17,3.25,completed,1.5,149.27
M2,2021-10-09,R2,14.84,14.95,completed,0.0,653.06
M2,2021-10-09,R1,0.16,0.16,completed,1.5,6.17
M3,2021-10-09,R2,15.0,15.03,completed,0.0,364.5
M1,2021-10-10,R2,13.45,13.98,completed,0.0,742.54
M1,2021-10-10,R1,7.05,6.86,completed,1.5,331.97
M2,2021-10-10,R2,16.88,17.17,completed,0.0,742.54
M2,2021-10-10,R1,3.62,3.48,completed,1.5,141.7
M3,2021-10-10,R2,20.0,19.4,completed,0.0,486.0
M1,2021-10-11,R2,13.23,13.46,completed,0.0,730.24
M1,2021-10-11,R1,7.27,7.42,completed,1.5,342.46
M2,2021-10-11,R2,16.6,15.98,completed,0.0,730.24
M2,2021-10-11,R1,3.9,3.85,completed,1.5,152.63
M3,2021-10-11,R2,20.0,19.39,completed,0.0,486.0
M1,2021-10-12,R2,13.21,13.63,completed,0.0,729.35
M1,2021-10-12,R1,7.29,7.26,completed,1.5,343.22
M2,2021-10-12,R2,16.58,16.5,completed,0.0,729.35
M2,2021-10-12,R1,3.92,4.03,completed,1.5,153.42
M3,2021-10-12,R2,20.0,20.31,completed,0.0,486.0
M1,2021-10-13,R2,13.14,13.58,completed,0.0,725.33
M1,2021-10-13,R1,7.36,7.62,completed,1.5,346.65
M2,2021-10-13,R2,16.48,16.24,completed,0.0,725.33
M2,2021-10-13,R1,4.02,4.06,completed,1.5,157.0
M3,2021-10-13,R2,20.0,20.07,completed,0.0,486.0
M1,2021-10-14,R2,12.9,13.0,completed,0.0,712.1
M1,2021-10-14,R1,7.6,7.68,completed,1.5,357.94
M2,2021-10-14,R2,16.18,15.61,completed,0.0,712.1
M2,2021-10-14,R1,4.32,4.45,completed,1.5,168.75
M3,2021-10-14,R2,20.0,19.42,completed,0.0,486.0
M1,2021-10-15,R2,12.25,12.17,completed,0.0,676.14
M1,2021-10-15,R1,2.75,2.71,completed,1.5,129.58
M2,2021-10-15,R2,15.37,15.43,completed,0.0,676.14
M3,2021-10-15,R2,15.0,15.55,completed,0.0,364.5
M1,2021-10-16,R2,12.21,12.12,completed,0.0,673.87
M1,2021-10-16,R1,2.79,2.82,completed,1.5,131.51
M2,2021-10-16,R2,15.32,14.88,completed,0.0,673.87
M3,2021-10-16,R2,15.0,14.96,completed,0.0,364.5
M1,2021-10-17,R2,13.03,13.47,completed,0.0,719.36
M1,2021-10-17,R1,7.47,7.73,completed,1.5,351.75
M2,2021-10-17,R2,16.35,16.41,completed,0.0,719.36
M2,2021-10-17,R1,4.15,4.24,completed,1.5,162.3
M3,2021-10-17,R2,20.0,19.21,completed,0.0,486.0
M1,2021-10-18,R2,13.03,13.07,completed,0.0,719.43
M1,2021-10-18,R1,7.47,7.61,completed,1.5,351.69
M2,2021-10-18,R2,16.35,16.13,completed,0.0,719.43
M2,2021-10-18,R1,4.15,4.28,completed,1.5,162.24
M3,2021-10-18,R2,20.0,20.45,completed,0.0,486.0
M2,2021-10-19,R2,16.36,16.71,completed,0.0,719.66
M2,2021-10-19,R1,4.14,3.99,completed,1.5,162.03
M3,2021-10-19,R2,20.0,19.49,completed,0.0,486.0
M1,2021-10-20,R2,13.22,13.45,completed,0.0,729.76
M1,2021-10-20,R1,7.28,7.32,completed,1.5,342.87
M2,2021-10-20,R2,16.59,16.69,completed,0.0,729.76
M2,2021-10-20,R1,3.91,3.76,completed,1.5,153.06
M3,2021-10-20,R2,20.0,19.91,completed,0.0,486.0
M1,2021-10-21,R2,13.12,13.42,completed,0.0,724.07
M1,2021-10-21,R1,7.38,7.48,completed,1.5,347.73
M2,2021-10-21,R2,16.46,16.55,completed,0.0,724.07
M2,2021-10-21,R1,4.04,4.11,completed,1.5,158.12
M3,2021-10-21,R2,20.0,20.56,completed,0.0,486.0
M1,2021-10-22,R2,12.05,12.38,completed,0.0,664.99
M1,2021-10-22,R1,2.95,2.94,completed,1.5,139.09
M2,2021-10-22,R2,15.11,14.88,completed,0.0,664.99
M3,2021-10-22,R2,15.0,14.84,completed,0.0,364.5
M1,2021-10-23,R2,12.07,12.09,completed,0.0,666.42
M1,2021-10-23,R1,2.93,2.83,completed,1.5,137.87
M2,2021-10-23,R2,15.15,15.26,completed,0.0,666.42
M3,2021-10-23,R2,15.0,14.94,completed,0.0,364.5
M1,2021-10-24,R2,13.16,13.43,completed,0.0,726.31
M1,2021-10-24,R1,7.34,7.21,completed,1.5,345.82
M2,2021-10-24,R2,16.51,15.93,completed,0.0,726.31
M2,2021-10-24,R1,3.99,4.12,completed,1.5,156.12
M3,2021-10-24,R2,20.0,19.31,completed,0.0,486.0
M1,2021-10-25,R2,13.52,13.99,completed,0.0,746.54
M1,2021-10-25,R1,6.98,6.97,completed,1.5,328.56
M2,2021-10-25,R2,16.97,16.36,completed,0.0,746.54
M2,2021-10-25,R1,3.53,3.43,completed,1.5,138.15
M3,2021-10-25,R2,20.0,20.05,completed,0.0,486.0
M1,2021-10-26,R2,13.25,12.74,completed,0.0,731.61
M1,2021-10-26,R1,7.25,7.49,completed,1.5,341.3
M2,2021-10-26,R2,16.63,17.02,completed,0.0,731.61
M2,2021-10-26,R1,3.87,3.87,completed,1.5,151.41
M3,2021-10-26,R2,20.0,20.68,completed,0.0,486.0
M1,2021-10-27,R2,13.12,12.86,completed,0.0,724.02
M1,2021-10-27,R1,7.38,7.59,completed,1.5,347.77
M2,2021-10-27,R2,16.45,16.86,completed,0.0,724.02
M2,2021-10-27,R1,4.05,4.07,completed,1.5,158.16
M3,2021-10-27,R2,20.0,19.71,completed,0.0,486.0
M1,2021-10-28,R2,13.07,13.13,completed,0.0,721.38
M1,2021-10-28,R1,7.43,7.7,completed,1.5,350.02
M2,2021-10-28,R2,16.39,15.85,completed,0.0,721.38
M2,2021-10-28,R1,4.11,4.01,completed,1.5,160.51
M3,2021-10-28,R2,20.0,20.23,completed,0.0,486.0
M1,2021-10-29,R2,12.17,12.34,completed,0.0,671.75
M1,2021-10-29,R1,2.83,2.75,completed,1.5,133.32
M2,2021-10-29,R2,15.27,15.64,completed,0.0,671.75
M3,2021-10-29,R2,15.0,15.51,completed,0.0,364.5
M1,2021-10-30,R2,11.9,11.5,completed,0.0,656.74
M1,2021-10-30,R1,3.1,3.22,completed,1.5,146.13
M2,2021-10-30,R2,14.93,14.66,completed,0.0,656.74
M2,2021-10-30,R1,0.07,0.07,completed,1.5,2.9
M3,2021-10-30,R2,15.0,14.45,completed,0.0,364.5
M1,2021-10-31,R2,13.39,13.39,completed,0.0,739.33
M1,2021-10-31,R1,7.11,7.36,completed,1.5,334.71
M2,2021-10-31,R2,16.8,16.35,completed,0.0,739.33
M2,2021-10-31,R1,3.7,3.72,completed,1.5,144.55
M3,2021-10-31,R2,20.0,19.64,completed,0.0,486.0
M1,2021-11-01,R2,12.97,12.47,completed,0.0,715.83
M1,2021-11-01,R1,7.53,7.83,completed,1.5,354.76
M2,2021-11-01,R2,16.27,16.55,completed,0.0,715.83
M2,2021-11-01,R1,4.23,4.31,completed,1.5,165.44
M3,2021-11-01,R2,20.0,20.26,completed,0.0,486.0
M1,2021-11-02,R2,13.2,12.83,completed,0.0,728.76
M1,2021-11-02,R1,7.3,7.13,completed,1.5,343.73
M2,2021-11-02,R2,16.56,16.41,completed,0.0,728.76
M2,2021-11-02,R1,3.94,4.09,completed,1.5,153.95
M3,2021-11-02,R2,20.0,20.28,completed,0.0,486.0
M1,2021-11-03,R2,13.47,13.41,completed,0.0,743.52
M1,2021-11-03,R1,7.03,7.02,completed,1.5,331.13
M2,2021-11-03,R2,16.9,17.47,completed,0.0,743.52
M2,2021-11-03,R1,3.6,3.51,completed,1.5,140.83
M3,2021-11-03,R2,20.0,19.71,completed,0.0,486.0
M1,2021-11-04,R2,13.39,13.25,completed,0.0,739.01
M1,2021-11-04,R1,7.11,7.34,completed,1.5,334.98
M2,2021-11-04,R2,16.8,17.17,completed,0.0,739.01
M2,2021-11-04,R1,3.7,3.73,completed,1.5,144.84
M3,2021-11-04,R2,20.0,19.7,completed,0.0,486.0
M1,2021-11-05,R2,12.06,11.78,completed,0.0,665.93
M1,2021-11-05,R1,2.94,2.9,completed,1.5,138.29
M2,2021-11-05,R2,15.13,15.65,completed,0.0,665.93
M3,2021-11-05,R2,15.0,15.49,completed,0.0,364.5
M1,2021-11-06,R2,12.52,12.44,completed,0.0,691.26
M1,2021-11-06,R1,2.48,2.44,completed,1.5,116.67
M2,2021-11-06,R2,15.71,16.19,completed,0.0,691.26
M3,2021-11-06,R2,15.0,14.94,completed,0.0,364.5
M1,2021-11-07,R2,12.91,12.44,completed,0.0,712.79
M1,2021-11-07,R1,7.59,7.49,completed,1.5,357.35
M2,2021-11-07,R2,16.2,16.34,completed,0.0,712.79
M2,2021-11-07,R1,4.3,4.45,completed,1.5,168.14
M3,2021-11-07,R2,20.0,19.88,completed,0.0,486.0
M1,2021-11-08,R2,13.26,12.99,completed,0.0,732.13
M1,2021-11-08,R1,7.24,7.17,completed,1.5,340.85
M2,2021-11-08,R2,16.64,16.05,completed,0.0,732.13
M2,2021-11-08,R1,3.86,3.98,completed,1.5,150.95
M3,2021-11-08,R2,20.0,19.25,completed,0.0,486.0
M1,2021-11-09,R2,13.58,13.04,completed,0.0,749.47
M1,2021-11-09,R1,6.92,6.99,completed,1.5,326.06
M2,2021-11-09,R2,17.03,16.56,completed,0.0,749.47
M2,2021-11-09,R1,3.47,3.41,completed,1.5,135.54
M3,2021-11-09,R2,20.0,19.99,completed,0.0,486.0
M1,2021-11-10,R2,13.6,13.92,completed,0.0,750.84
M1,2021-11-10,R1,6.9,6.84,completed,1.5,324.89
M2,2021-11-10,R2,17.06,17.69,completed,0.0,750.84
M2,2021-11-10,R1,3.44,3.42,completed,1.5,134.33
M3,2021-11-10,R2,20.0,20.67,completed,0.0,486.0
M1,2021-11-11,R2,13.46,13.41,completed,0.0,742.97
M1,2021-11-11,R1,7.04,7.05,completed,1.5,331.6
M2,2021-11-11,R2,16.89,17.5,completed,0.0,742.97
M2,2021-11-11,R1,3.61,3.66,completed,1.5,141.32
M3,2021-11-11,R2,20.0,19.44,completed,0.0,486.0
M1,2021-11-12,R2,12.29,12.38,completed,0.0,678.15
M1,2021-11-12,R1,2.71,2.65,completed,1.5,127.86
M2,2021-11-12,R2,15.41,15.18,completed,0.0,678.15
M3,2021-11-12,R2,15.0,15.41,completed,0.0,364.5
M1,2021-11-13,R2,12.26,12.43,completed,0.0,676.5
M1,2021-11-13,R1,2.74,2.7,completed,1.5,129.27
M2,2021-11-13,R2,15.38,14.77,completed,0.0,676.5
M3,2021-11-13,R2,15.0,15.04,completed,0.0,364.5
M1,2021-11-14,R2,13.54,13.27,completed,0.0,747.63
M1,2021-11-14,R1,6.96,6.69,completed,1.5,327.63
M2,2021-11-14,R2,16.99,16.4,completed,0.0,747.63
M2,2021-11-14,R1,3.51,3.56,completed,1.5,137.18
M3,2021-11-14,R2,20.0,19.86,completed,0.0,486.0
M1,2021-11-15,R2,13.31,13.06,completed,0.0,734.96
M1,2021-11-15,R1,7.19,7.4,completed,1.5,338.44
M2,2021-11-15,R2,16.7,17.14,completed,0.0,734.96
M2,2021-11-15,R1,3.8,3.79,completed,1.5,148.44
M3,2021-11-15,R2,20.0,19.64,completed,0.0,486.0
M1,2021-11-16,R2,13.51,13.52,completed,0.0,745.95
M1,2021-11-16,R1,6.99,7.13,completed,1.5,329.06
M2,2021-11-16,R2,16.95,16.29,completed,0.0,745.95
M2,2021-11-16,R1,3.55,3.58,completed,1.5,138.67
M3,2021-11-16,R2,20.0,20.34,completed,0.0,486.0
M1,2021-11-17,R2,13.64,13.98,completed,0.0,752.76
M1,2021-11-17,R1,6.86,6.71,completed,1.5,323.25
M2,2021-11-17,R2,17.11,16.7,completed,0.0,752.76
M2,2021-11-17,R1,3.39,3.31,completed,1.5,132.62
M3,2021-11-17,R2,20.0,20.69,completed,0.0,486.0
M1,2021-11-18,R2,13.12,12.74,completed,0.0,723.96
M1,2021-11-18,R1,7.38,7.54,completed,1.5,347.82
M2,2021-11-18,R2,16.45,17.09,completed,0.0,723.96
M2,2021-11-18,R1,4.05,4.19,completed,1.5,158.21
M3,2021-11-18,R2,20.0,19.86,completed,0.0,486.0
M1,2021-11-19,R2,12.46,12.79,completed,0.0,687.59
M1,2021-11-19,R1,2.54,2.58,completed,1.5,119.81
M2,2021-11-19,R2,15.63,16.09,completed,0.0,687.59
M3,2021-11-19,R2,15.0,14.59,completed,0.0,364.5
M1,2021-11-20,R2,12.61,12.87,completed,0.0,695.82
M1,2021-11-20,R1,2.39,2.41,completed,1.5,112.78
M2,2021-11-20,R2,15.81,15.86,completed,0.0,695.82
M3,2021-11-20,R2,15.0,15.27,completed,0.0,364.5
M1,2021-11-21,R2,13.61,13.36,completed,0.0,751.25
M1,2021-11-21,R1,6.89,6.66,completed,1.5,324.54
M2,2021-11-21,R2,17.07,17.08,completed,0.0,751.25
M2,2021-11-21,R1,3.43,3.37,completed,1.5,133.96
M3,2021-11-21,R2,20.0,19.61,completed,0.0,486.0
M1,2021-11-22,R2,13.47,14.01,completed,0.0,743.79
M1,2021-11-22,R1,7.03,6.86,completed,1.5,330.9
M2,2021-11-22,R2,16.9,16.55,completed,0.0,743.79
M2,2021-11-22,R1,3.6,3.55,completed,1.5,140.59
M3,2021-11-22,R2,20.0,20.0,completed,0.0,486.0
M1,2021-11-23,R2,13.59,13.99,completed,0.0,749.95
M1,2021-11-23,R1,6.91,6.73,completed,1.5,325.65
M2,2021-11-23,R2,17.04,17.2,completed,0.0,749.95
M2,2021-11-23,R1,3.46,3.42,completed,1.5,135.12
M3,2021-11-23,R2,20.0,20.48,completed,0.0,486.0
M1,2021-11-24,R2,13.2,13.31,completed,0.0,728.59
M1,2021-11-24,R1,7.3,7.47,completed,1.5,343.87
M2,2021-11-24,R2,16.56,17.03,completed,0.0,728.59
M2,2021-11-24,R1,3.94,4.07,completed,1.5,154.1
M3,2021-11-24,R2,20.0,20.79,completed,0.0,486.0
M1,2021-11-25,R2,13.59,13.72,completed,0.0,750.07
M1,2021-11-25,R1,6.91,6.99,completed,1.5,325.54
M2,2021-11-25,R2,17.05,16.56,completed,0.0,750.07
M2,2021-11-25,R1,3.45,3.34,completed,1.5,135.01
M3,2021-11-25,R2,20.0,19.98,completed,0.0,486.0
M1,2021-11-26,R2,12.61,12.81,completed,0.0,696.15
M1,2021-11-26,R1,2.39,2.34,completed,1.5,112.5
M2,2021-11-26,R2,15.82,15.6,completed,0.0,696.15
M3,2021-11-26,R2,15.0,15.24,completed,0.0,364.5
M1,2021-11-27,R2,12.45,12.16,completed,0.0,687.16
M1,2021-11-27,R1,2.55,2.56,completed,1.5,120.17
M2,2021-11-27,R2,15.62,15.67,completed,0.0,687.16
M3,2021-11-27,R2,15.0,15.5,completed,0.0,364.5
M1,2021-11-28,R2,13.51,13.4,completed,0.0,745.58
M1,2021-11-28,R1,6.99,6.83,completed,1.5,329.38
M2,2021-11-28,R2,16.95,16.5,completed,0.0,745.58
M2,2021-11-28,R1,3.55,3.5,completed,1.5,139.0
M3,2021-11-28,R2,20.0,19.65,completed,0.0,486.0
M1,2021-11-29,R2,13.22,13.49,completed,0.0,729.87
M1,2021-11-29,R1,7.28,7.33,completed,1.5,342.78
M2,2021-11-29,R2,16.59,16.83,completed,0.0,729.87
M2,2021-11-29,R1,3.91,3.95,completed,1.5,152.96
M3,2021-11-29,R2,20.0,19.97,completed,0.0,486.0
M1,2021-11-30,R2,13.76,14.23,completed,0.0,759.32
M1,2021-11-30,R1,6.74,6.92,completed,1.5,317.65
M2,2021-11-30,R2,17.26,16.86,completed,0.0,759.32
M2,2021-11-30,R1,3.24,3.22,completed,1.5,126.79
M3,2021-11-30,R2,20.0,19.66,completed,0.0,486.0
M1,2021-12-01,R2,13.75,14.02,completed,0.0,759.14
M1,2021-12-01,R1,6.75,6.66,completed,1.5,317.81
M2,2021-12-01,R2,17.25,17.45,completed,0.0,759.14
M2,2021-12-01,R1,3.25,3.19,completed,1.5,126.95
M1,2021-12-02,R2,13.75,13.39,completed,0.0,759.01
M1,2021-12-02,R1,6.75,6.48,completed,1.5,317.92
M2,2021-12-02,R2,17.25,17.93,completed,0.0,759.01
M2,2021-12-02,R1,3.25,3.18,completed,1.5,127.07
M3,2021-12-02,R2,20.0,20.53,completed,0.0,486.0
M1,2021-12-03,R2,12.7,13.03,completed,0.0,700.92
M1,2021-12-03,R1,2.3,2.25,completed,1.5,108.43
M2,2021-12-03,R2,15.93,15.82,completed,0.0,700.92
M3,2021-12-03,R2,15.0,15.4,completed,0.0,364.5
M1,2021-12-04,R2,13.09,13.28,completed,0.0,722.34
M1,2021-12-04,R1,1.91,1.89,completed,1.5,90.16
M2,2021-12-04,R2,16.42,17.01,completed,0.0,722.34
M3,2021-12-04,R2,15.0,14.81,completed,0.0,364.5
M1,2021-12-05,R2,13.42,13.11,completed,0.0,740.57
M1,2021-12-05,R1,7.08,6.88,completed,1.5,333.65
M2,2021-12-05,R2,16.83,17.1,completed,0.0,740.57
M2,2021-12-05,R1,3.67,3.53,completed,1.5,143.45
M3,2021-12-05,R2,20.0,20.55,completed,0.0,486.0
M1,2021-12-06,R2,13.84,13.62,completed,0.0,763.7
M1,2021-12-06,R1,6.66,6.6,completed,1.5,313.91
M2,2021-12-06,R2,17.36,17.78,completed,0.0,763.7
M2,2021-12-06,R1,3.14,3.22,completed,1.5,122.9
M3,2021-12-06,R2,20.0,19.84,completed,0.0,486.0
M1,2021-12-07,R2,13.78,13.84,completed,0.0,760.89
M1,2021-12-07,R1,6.72,6.81,completed,1.5,316.31
M2,2021-12-07,R2,17.29,17.55,completed,0.0,760.89
M2,2021-12-07,R1,3.21,3.22,completed,1.5,125.4
M3,2021-12-07,R2,20.0,20.55,completed,0.0,486.0
M1,2021-12-08,R2,14.32,14.71,completed,0.0,790.56
M1,2021-12-08,R1,6.18,6.35,completed,1.5,291.0
M2,2021-12-08,R2,17.97,17.63,completed,0.0,790.56
M2,2021-12-08,R1,2.53,2.48,completed,1.5,99.03
M3,2021-12-08,R2,20.0,19.42,completed,0.0,486.0
M1,2021-12-09,R2,13.66,14.02,completed,0.0,754.2
M1,2021-12-09,R1,6.84,6.6,completed,1.5,322.02
M2,2021-12-09,R2,17.14,16.64,completed,0.0,754.2
M2,2021-12-09,R1,3.36,3.47,completed,1.5,131.34
M3,2021-12-09,R2,20.0,19.4,completed,0.0,486.0
M1,2021-12-10,R2,12.94,12.55,completed,0.0,714.56
M1,2021-12-10,R1,2.06,2.12,completed,1.5,96.79
M2,2021-12-10,R2,16.24,15.99,completed,0.0,714.56
M3,2021-12-10,R2,15.0,15.46,completed,0.0,364.5
M1,2021-12-11,R2,12.81,12.68,completed,0.0,706.96
M1,2021-12-11,R1,2.19,2.17,completed,1.5,103.28
M2,2021-12-11,R2,16.07,15.6,completed,0.0,706.96
M3,2021-12-11,R2,15.0,15.5,completed,0.0,364.5
M1,2021-12-12,R2,14.23,14.53,completed,0.0,785.43
M1,2021-12-12,R1,6.27,6.13,completed,1.5,295.37
M2,2021-12-12,R2,17.85,18.18,completed,0.0,785.43
M2,2021-12-12,R1,2.65,2.57,completed,1.5,103.59
M3,2021-12-12,R2,20.0,20.04,completed,0.0,486.0
M1,2021-12-13,R2,14.1,13.82,completed,0.0,778.35
M1,2021-12-13,R1,6.4,6.58,completed,1.5,301.41
M2,2021-12-13,R2,17.69,17.71,completed,0.0,778.35
M2,2021-12-13,R1,2.81,2.9,completed,1.5,109.88
M3,2021-12-13,R2,20.0,20.14,completed,0.0,486.0
M1,2021-12-14,R2,14.01,14.01,completed,0.0,773.11
M1,2021-12-14,R1,6.49,6.6,completed,1.5,305.89
M2,2021-12-14,R2,17.57,17.97,completed,0.0,773.11
M2,2021-12-14,R1,2.93,2.82,completed,1.5,114.54
M3,2021-12-14,R2,20.0,20.04,completed,0.0,486.0
M1,2021-12-15,R2,14.25,14.56,completed,0.0,786.58
M1,2021-12-15,R1,6.25,6.2,completed,1.5,294.39
M2,2021-12-15,R2,17.88,17.23,completed,0.0,786.58
M2,2021-12-15,R1,2.62,2.52,completed,1.5,102.57
M3,2021-12-15,R2,20.0,20.47,completed,0.0,486.0
M1,2021-12-16,R2,14.11,13.77,completed,0.0,778.86
M1,2021-12-16,R1,6.39,6.22,completed,1.5,300.98
M2,2021-12-16,R2,17.7,17.4,completed,0.0,778.86
M2,2021-12-16,R1,2.8,2.71,completed,1.5,109.43
M3,2021-12-16,R2,20.0,19.29,completed,0.0,486.0
M1,2021-12-17,R2,12.87,13.25,completed,0.0,710.5
M1,2021-12-17,R1,2.13,2.1,completed,1.5,100.26
M2,2021-12-17,R2,16.15,16.25,completed,0.0,710.5
M3,2021-12-17,R2,15.0,15.43,completed,0.0,364.5
M1,2021-12-18,R2,12.85,13.34,completed,0.0,709.33
M1,2021-12-18,R1,2.15,2.18,completed,1.5,101.26
M2,2021-12-18,R2,16.12,16.7,completed,0.0,709.33
M3,2021-12-18,R2,15.0,14.91,completed,0.0,364.5
M1,2021-12-19,R2,13.62,13.94,completed,0.0,752.06
M1,2021-12-19,R1,6.88,7.12,completed,1.5,323.85
M2,2021-12-19,R2,17.09,16.48,completed,0.0,752.06
M2,2021-12-19,R1,3.41,3.36,completed,1.5,133.24
M3,2021-12-19,R2,20.0,20.38,completed,0.0,486.0
M1,2021-12-20,R2,13.66,13.46,completed,0.0,754.14
M1,2021-12-20,R1,6.84,6.57,completed,1.5,322.07
M2,2021-12-20,R2,17.14,17.56,completed,0.0,754.14
M2,2021-12-20,R1,3.36,3.27,completed,1.5,131.39
M3,2021-12-20,R2,20.0,19.71,completed,0.0,486.0
M1,2021-12-21,R2,13.89,14.35,completed,0.0,766.9
M1,2021-12-21,R1,6.61,6.45,completed,1.5,311.18
M2,2021-12-21,R2,17.43,17.98,completed,0.0,766.9
M2,2021-12-21,R1,3.07,3.05,completed,1.5,120.05
M3,2021-12-21,R2,20.0,20.67,completed,0.0,486.0
M1,2021-12-22,R2,14.13,14.55,completed,0.0,779.8
M1,2021-12-22,R1,6.37,6.33,completed,1.5,300.18
M2,2021-12-22,R2,17.72,18.32,completed,0.0,779.8
M2,2021-12-22,R1,2.78,2.81,completed,1.5,108.59
M3,2021-12-22,R2,20.0,19.96,completed,0.0,486.0
M1,2021-12-23,R2,14.27,14.3,completed,0.0,787.57
M1,2021-12-23,R1,6.23,6.01,completed,1.5,293.55
M2,2021-12-23,R2,17.9,18.34,completed,0.0,787.57
M2,2021-12-23,R1,2.6,2.56,completed,1.5,101.69
M3,2021-12-23,R2,20.0,19.63,completed,0.0,486.0
M1,2021-12-24,R2,12.93,13.16,completed,0.0,713.95
M1,2021-12-24,R1,2.07,2.04,completed,1.5,97.31
M2,2021-12-24,R2,16.23,16.24,completed,0.0,713.95
M3,2021-12-24,R2,15.0,14.91,completed,0.0,364.5
M1,2021-12-25,R2,13.3,13.3,completed,0.0,734.07
M1,2021-12-25,R1,1.7,1.66,completed,1.5,80.15
M2,2021-12-25,R2,16.5,17.01,completed,0.0,726.0
M3,2021-12-25,R2,15.0,15.13,completed,0.0,364.5
M1,2021-12-26,R2,14.21,13.91,completed,0.0,784.31
M1,2021-12-26,R1,6.29,6.09,completed,1.5,296.33
M2,2021-12-26,R2,17.83,17.88,completed,0.0,784.31
M2,2021-12-26,R1,2.67,2.67,completed,1.5,104.58
M3,2021-12-26,R2,20.0,20.69,completed,0.0,486.0
M1,2021-12-27,R2,14.3,13.99,completed,0.0,789.42
M1,2021-12-27,R1,6.2,6.39,completed,1.5,291.97
M2,2021-12-27,R2,17.94,18.32,completed,0.0,789.42
M2,2021-12-27,R1,2.56,2.55,completed,1.5,100.04
M3,2021-12-27,R2,20.0,20.6,completed,0.0,486.0
M1,2021-12-28,R2,13.98,14.38,completed,0.0,771.71
M1,2021-12-28,R1,6.52,6.63,completed,1.5,307.08
M2,2021-12-28,R2,17.54,16.98,completed,0.0,771.71
M2,2021-12-28,R1,2.96,2.88,completed,1.5,115.78
M3,2021-12-28,R2,20.0,20.15,completed,0.0,486.0
M1,2021-12-29,R2,14.19,13.9,completed,0.0,783.15
M1,2021-12-29,R1,6.31,6.34,completed,1.5,297.32
M2,2021-12-29,R2,17.8,17.89,completed,0.0,783.15
M2,2021-12-29,R1,2.7,2.72,completed,1.5,105.61
M3,2021-12-29,R2,20.0,20.11,completed,0.0,486.0
M1,2021-12-30,R2,14.34,14.2,completed,0.0,791.57
M1,2021-12-30,R1,6.16,6.02,completed,1.5,290.13
M2,2021-12-30,R2,17.99,18.02,completed,0.0,791.57
M2,2021-12-30,R1,2.51,2.51,completed,1.5,98.13
M3,2021-12-30,R2,20.0,19.64,completed,0.0,486.0
M1,2021-12-31,R2,13.16,12.69,completed,0.0,726.56
M1,2021-12-31,R1,1.84,1.79,completed,1.5,86.55
M2,2021-12-31,R2,16.5,16.57,completed,0.0,726.0
M3,2021-12-31,R2,15.0,15.04,completed,0.0,364.5
M1,2022-01-01,R2,13.03,12.65,completed,0.0,719.47
M1,2022-01-01,R1,1.97,1.98,completed,1.5,92.6
M2,2022-01-01,R2,16.35,16.25,completed,0.0,719.47
M3,2022-01-01,R2,15.0,15.18,completed,0.0,364.5
M1,2022-01-02,R2,13.51,13.93,completed,0.0,745.66
M1,2022-01-02,R1,1.49,1.47,completed,1.5,70.26
M2,2022-01-02,R2,16.5,16.3,completed,0.0,726.0
M3,2022-01-02,R2,15.0,15.21,completed,0.0,364.5
M1,2022-01-03,R2,14.17,14.68,completed,0.0,782.27
M1,2022-01-03,R1,6.33,6.32,completed,1.5,298.07
M2,2022-01-03,R2,17.78,17.31,completed,0.0,782.27
M2,2022-01-03,R1,2.72,2.82,completed,1.5,106.4
M3,2022-01-03,R2,20.0,19.95,completed,0.0,486.0
M1,2022-01-04,R2,14.21,14.17,completed,0.0,784.59
M1,2022-01-04,R1,6.29,6.31,completed,1.5,296.09
M2,2022-01-04,R2,17.83,17.48,completed,0.0,784.59
M2,2022-01-04,R1,2.67,2.73,completed,1.5,104.33
