date,recipe_id,required_tons,required_hours,scenario_id
2020-11-29,R1,465.05,12.24,base
2020-11-29,R2,744.56,17.32,base
2020-11-29,R3,375.75,10.74,base
2020-11-29,R4,300.84,7.52,base
2020-11-29,R5,57.3,1.64,base
2020-11-30,R5,59.07,1.69,base
2020-11-30,R4,288.76,7.22,base
2020-11-30,R3,368.99,10.55,base
2020-11-30,R2,740.75,17.24,base
2020-11-30,R1,471.23,12.4,base
2020-12-01,R4,301.67,7.54,base
2020-12-01,R3,356.61,10.19,base
2020-12-01,R5,62.32,1.78,base
2020-12-01,R1,453.39,11.93,base
2020-12-01,R2,749.34,17.43,base
2020-12-02,R4,282.56,7.06,base
2020-12-02,R3,389.15,11.12,base
2020-12-02,R5,58.68,1.68,base
2020-12-02,R1,462.8,12.18,base
2020-12-02,R2,728.0,16.93,base
2020-12-03,R1,474.16,12.48,base
2020-12-03,R2,739.73,17.2,base
2020-12-03,R3,352.01,10.05,base
2020-12-03,R4,286.14,7.15,base
2020-12-03,R5,58.92,1.68,base
2020-12-04,R5,54.59,1.56,base
2020-12-04,R4,255.56,6.39,base
2020-12-04,R3,345.47,9.87,base
2020-12-04,R1,437.42,11.51,base
2020-12-04,R2,674.56,15.68,base
2020-12-05,R5,49.53,1.42,base
2020-12-05,R4,268.71,6.72,base
2020-12-05,R3,348.56,9.95,base
2020-12-05,R2,673.8299999999999,15.67,base
2020-12-05,R1,434.35,11.43,base
2020-12-06,R1,443.27,11.66,base
2020-12-06,R2,743.24,17.28,base
2020-12-06,R3,353.49,10.1,base
2020-12-06,R4,303.52,7.59,base
2020-12-06,R5,61.8,1.77,base
2020-12-07,R1,472.9,12.44,base
2020-12-07,R5,59.92,1.71,base
2020-12-07,R2,742.31,17.259999999999998,base
2020-12-07,R4,287.24,7.18,base
2020-12-07,R3,370.66,10.59,base
2020-12-08,R1,472.06,12.42,base
2020-12-08,R2,741.0,17.23,base
2020-12-08,R3,376.52,10.76,base
2020-12-08,R4,283.06,7.08,base
2020-12-08,R5,61.38,1.75,base
2020-12-09,R4,303.65,7.59,base
2020-12-09,R3,381.52,10.9,base
2020-12-09,R5,58.32,1.67,base
2020-12-09,R1,452.63,11.91,base
2020-12-09,R2,741.47,17.24,base
2020-12-10,R4,285.74,7.14,base
2020-12-10,R3,369.12,10.55,base
2020-12-10,R5,60.1,1.72,base
2020-12-10,R1,468.96,12.34,base
2020-12-10,R2,738.62,17.18,base
2020-12-11,R1,415.29,10.93,base
2020-12-11,R2,674.62,15.69,base
2020-12-11,R3,364.96,10.43,base
2020-12-11,R4,268.6,6.72,base
2020-12-11,R5,55.35,1.58,base
2020-12-12,R1,435.22,11.45,base
2020-12-12,R5,54.94,1.57,base
2020-12-12,R2,687.36,15.99,base
2020-12-12,R4,269.04,6.73,base
2020-12-12,R3,342.81,9.8,base
2020-12-13,R1,470.08,12.37,base
2020-12-13,R2,741.79,17.25,base
2020-12-13,R3,356.1,10.17,base
2020-12-13,R4,291.06,7.28,base
2020-12-13,R5,58.86,1.68,base
2020-12-14,R1,475.3,12.51,base
2020-12-14,R2,742.58,17.27,base
2020-12-14,R3,367.85,10.51,base
2020-12-14,R4,290.54,7.26,base
2020-12-14,R5,57.94,1.66,base
2020-12-15,R1,477.49,12.57,base
2020-12-15,R2,760.77,17.69,base
2020-12-15,R3,384.78,11.0,base
2020-12-15,R5,58.64,1.68,base
2020-12-15,R4,305.61,7.64,base
2020-12-16,R1,487.15,12.82,base
2020-12-16,R2,767.08,17.83,base
2020-12-16,R3,362.11,10.35,base
2020-12-16,R4,306.72,7.67,base
2020-12-16,R5,58.11,1.66,base
2020-12-17,R4,294.06,7.35,base
2020-12-17,R3,371.13,10.6,base
2020-12-17,R5,60.0,1.71,base
2020-12-17,R1,492.83,12.97,base
2020-12-17,R2,762.62,17.74,base
2020-12-18,R4,268.77,6.72,base
2020-12-18,R3,352.75,10.07,base
2020-12-18,R5,55.19,1.58,base
2020-12-18,R1,449.26,11.82,base
2020-12-18,R2,697.06,16.22,base
2020-12-19,R1,429.91,11.31,base
2020-12-19,R2,691.6800000000001,16.09,base
2020-12-19,R3,339.87,9.71,base
2020-12-19,R4,271.34,6.78,base
2020-12-19,R5,57.32,1.64,base
2020-12-20,R4,296.54,7.41,base
2020-12-20,R3,365.44,10.44,base
2020-12-20,R5,65.16,1.86,base
2020-12-20,R1,460.27,12.11,base
2020-12-20,R2,755.44,17.58,base
2020-12-21,R5,59.23,1.69,base
2020-12-21,R4,297.86,7.45,base
2020-12-21,R1,470.1,12.37,base
2020-12-21,R2,749.45,17.43,base
2020-12-21,R3,369.97,10.57,base
2020-12-22,R4,294.76,7.37,base
2020-12-22,R3,381.17,10.89,base
2020-12-22,R5,62.77,1.79,base
2020-12-22,R1,474.36,12.48,base
2020-12-22,R2,757.46,17.61,base
2020-12-23,R1,463.96,12.21,base
2020-12-23,R2,746.3299999999999,17.36,base
2020-12-23,R3,368.88,10.54,base
2020-12-23,R4,296.59,7.41,base
2020-12-23,R5,60.18,1.72,base
2020-12-24,R4,315.53,7.89,base
2020-12-24,R5,60.9,1.74,base
2020-12-24,R2,770.8299999999999,17.92,base
2020-12-24,R1,469.78,12.36,base
2020-12-24,R3,381.12,10.89,base
2020-12-25,R4,279.56,6.99,base
2020-12-25,R3,318.74,9.11,base
2020-12-25,R5,55.28,1.58,base
2020-12-25,R1,445.09,11.71,base
2020-12-25,R2,705.26,16.4,base
2020-12-26,R1,446.15,11.74,base
2020-12-26,R2,694.03,16.14,base
2020-12-26,R3,328.46,9.39,base
2020-12-26,R4,270.22,6.76,base
2020-12-26,R5,54.16,1.55,base
2020-12-27,R5,64.81,1.85,base
2020-12-27,R4,282.22,7.06,base
2020-12-27,R2,765.13,17.79,base
2020-12-27,R1,497.53,13.09,base
2020-12-27,R3,389.48,11.13,base
2020-12-28,R5,62.74,1.79,base
2020-12-28,R4,297.23,7.43,base
2020-12-28,R3,380.1,10.86,base
2020-12-28,R1,482.93,12.71,base
2020-12-28,R2,765.58,17.8,base
2020-12-29,R5,60.37,1.72,base
2020-12-29,R1,478.84,12.6,base
2020-12-29,R2,766.59,17.83,base
2020-12-29,R3,384.94,11.0,base
2020-12-29,R4,306.49,7.66,base
2020-12-30,R3,360.4500000000001,10.3,base
2020-12-30,R4,294.8,7.37,base
2020-12-30,R1,494.16,13.0,base
2020-12-30,R2,768.15,17.87,base
2020-12-30,R5,61.67,1.76,base
2020-12-31,R3,384.52,10.98,base
2020-12-31,R2,774.6600000000001,18.02,base
2020-12-31,R5,60.78,1.74,base
2020-12-31,R4,309.47,7.74,base
2020-12-31,R1,485.07,12.76,base
2021-01-01,R1,451.76,11.89,base
2021-01-01,R2,708.58,16.47,base
2021-01-01,R3,365.55,10.44,base
2021-01-01,R4,278.79,6.97,base
2021-01-01,R5,55.12,1.57,base
2021-01-02,R4,269.35,6.73,base
2021-01-02,R3,338.21000000000004,9.67,base
2021-01-02,R5,53.99,1.54,base
2021-01-02,R1,459.55,12.09,base
2021-01-02,R2,701.7,16.31,base
2021-01-03,R5,57.37,1.64,base
2021-01-03,R4,300.96,7.52,base
2021-01-03,R1,480.51,12.64,base
2021-01-03,R2,755.16,17.56,base
2021-01-03,R3,381.33,10.9,base
2021-01-04,R1,503.68,13.25,base
2021-01-04,R2,763.89,17.759999999999998,base
2021-01-04,R3,377.9,10.8,base
2021-01-04,R4,295.06,7.38,base
2021-01-04,R5,57.02,1.63,base
2021-01-05,R2,792.63,18.43,base
2021-01-05,R3,396.17,11.32,base
2021-01-05,R1,496.18,13.06,base
2021-01-05,R5,64.36,1.84,base
2021-01-05,R4,311.68,7.79,base
2021-01-06,R1,486.68,12.81,base
2021-01-06,R2,767.49,17.85,base
2021-01-06,R3,369.47,10.56,base
2021-01-06,R4,298.02,7.45,base
2021-01-06,R5,62.15,1.78,base
2021-01-07,R4,309.11,7.73,base
2021-01-07,R3,378.9,10.83,base
2021-01-07,R5,63.69,1.82,base
2021-01-07,R1,501.58,13.2,base
2021-01-07,R2,792.11,18.43,base
2021-01-08,R5,57.91,1.65,base
2021-01-08,R4,276.32,6.91,base
2021-01-08,R3,352.17,10.07,base
2021-01-08,R1,440.01,11.58,base
2021-01-08,R2,704.78,16.39,base
2021-01-09,R5,56.93,1.63,base
2021-01-09,R1,444.57,11.7,base
2021-01-09,R2,706.93,16.439999999999998,base
2021-01-09,R3,362.38,10.35,base
2021-01-09,R4,277.71,6.94,base
2021-01-10,R5,63.73,1.82,base
2021-01-10,R4,303.88,7.6,base
2021-01-10,R3,378.44000000000005,10.81,base
2021-01-10,R1,496.74,13.07,base
2021-01-10,R2,783.74,18.23,base
2021-01-11,R5,62.24,1.78,base
2021-01-11,R4,328.28,8.21,base
2021-01-11,R3,379.06,10.83,base
2021-01-11,R2,801.4399999999999,18.64,base
2021-01-11,R1,491.92,12.95,base
2021-01-12,R4,304.17,7.6,base
2021-01-12,R3,381.68,10.9,base
2021-01-12,R5,60.36,1.72,base
2021-01-12,R1,506.42,13.33,base
2021-01-12,R2,782.63,18.2,base
2021-01-13,R5,63.04,1.8,base
2021-01-13,R4,298.85,7.47,base
2021-01-13,R1,482.83,12.71,base
2021-01-13,R2,767.84,17.86,base
2021-01-13,R3,386.73,11.05,base
2021-01-14,R1,497.87,13.1,base
2021-01-14,R2,785.9300000000001,18.28,base
2021-01-14,R3,381.19,10.89,base
2021-01-14,R4,306.29,7.66,base
2021-01-14,R5,63.31,1.81,base
2021-01-15,R4,282.91,7.07,base
2021-01-15,R5,57.57,1.64,base
2021-01-15,R2,721.19,16.77,base
2021-01-15,R1,455.94,12.0,base
2021-01-15,R3,331.12,9.46,base
2021-01-16,R4,261.16,6.53,base
2021-01-16,R3,352.39,10.07,base
2021-01-16,R5,53.74,1.54,base
2021-01-16,R1,464.72,12.23,base
2021-01-16,R2,696.37,16.19,base
2021-01-17,R4,310.14,7.75,base
2021-01-17,R3,394.5700000000001,11.27,base
2021-01-17,R5,61.49,1.76,base
2021-01-17,R1,510.41,13.43,base
2021-01-17,R2,793.91,18.46,base
2021-01-18,R1,489.6,12.88,base
2021-01-18,R2,773.87,18.0,base
2021-01-18,R3,372.74,10.65,base
2021-01-18,R4,300.88,7.52,base
2021-01-18,R5,62.82,1.79,base
2021-01-19,R5,61.89,1.77,base
2021-01-19,R4,302.1,7.55,base
2021-01-19,R3,385.33,11.01,base
2021-01-19,R1,502.52,13.22,base
2021-01-19,R2,781.54,18.18,base
2021-01-20,R5,60.78,1.74,base
2021-01-20,R4,303.28,7.58,base
2021-01-20,R3,385.27,11.0,base
2021-01-20,R1,505.86,13.31,base
2021-01-20,R2,782.35,18.19,base
2021-01-21,R1,498.25,13.11,base
2021-01-21,R2,787.82,18.31,base
2021-01-21,R3,362.21,10.35,base
2021-01-21,R4,304.94,7.62,base
2021-01-21,R5,64.59,1.85,base
2021-01-22,R4,279.51,6.99,base
2021-01-22,R3,367.06,10.48,base
2021-01-22,R5,56.62,1.62,base
2021-01-22,R1,455.14,11.98,base
2021-01-22,R2,715.05,16.63,base
2021-01-23,R5,54.59,1.56,base
2021-01-23,R4,296.12,7.4,base
2021-01-23,R1,479.39,12.62,base
2021-01-23,R2,743.1,17.28,base
2021-01-23,R3,369.03,10.54,base
2021-01-24,R3,368.63,10.54,base
2021-01-24,R2,798.8100000000001,18.58,base
2021-01-24,R4,317.36,7.93,base
2021-01-24,R5,59.69,1.71,base
2021-01-24,R1,513.26,13.51,base
2021-01-25,R5,59.55,1.7,base
2021-01-25,R4,329.16,8.23,base
2021-01-25,R3,389.89,11.14,base
2021-01-25,R2,805.7900000000001,18.73,base
2021-01-25,R1,506.5,13.33,base
2021-01-26,R1,502.16,13.21,base
2021-01-26,R2,808.96,18.82,base
2021-01-26,R3,373.1,10.66,base
2021-01-26,R4,326.05,8.15,base
2021-01-26,R5,63.49,1.81,base
2021-01-27,R1,495.98,13.05,base
2021-01-27,R5,62.15,1.78,base
2021-01-27,R2,789.8900000000001,18.37,base
2021-01-27,R4,314.22,7.86,base
2021-01-27,R3,389.15,11.12,base
2021-01-28,R1,494.83,13.02,base
2021-01-28,R2,793.91,18.46,base
2021-01-28,R3,418.65,11.96,base
2021-01-28,R4,316.82,7.92,base
2021-01-28,R5,63.09,1.8,base
2021-01-29,R1,476.2,12.53,base
2021-01-29,R2,745.7,17.34,base
2021-01-29,R3,359.12,10.26,base
2021-01-29,R4,283.5,7.09,base
2021-01-29,R5,62.03,1.77,base
2021-01-30,R2,752.87,17.509999999999998,base
2021-01-30,R1,477.79,12.57,base
2021-01-30,R3,339.44,9.7,base
2021-01-30,R5,56.85,1.62,base
2021-01-30,R4,301.69,7.54,base
2021-01-31,R1,500.5,13.17,base
2021-01-31,R2,793.3,18.45,base
2021-01-31,R3,386.84,11.05,base
2021-01-31,R4,311.45,7.79,base
2021-01-31,R5,63.51,1.81,base
2021-02-01,R4,317.68,7.94,base
2021-02-01,R3,394.69,11.27,base
2021-02-01,R5,69.92,2.0,base
2021-02-01,R1,525.53,13.83,base
2021-02-01,R2,831.19,19.33,base
2021-02-02,R5,65.74,1.88,base
2021-02-02,R4,321.1,8.03,base
2021-02-02,R1,513.41,13.51,base
2021-02-02,R2,816.78,19.0,base
2021-02-02,R3,396.51,11.33,base
2021-02-03,R1,516.89,13.6,base
2021-02-03,R2,816.41,18.98,base
2021-02-03,R3,383.74,10.97,base
2021-02-03,R4,319.6,7.99,base
2021-02-03,R5,65.24,1.86,base
2021-02-04,R4,317.54,7.94,base
2021-02-04,R5,67.04,1.92,base
2021-02-04,R3,393.63,11.239999999999998,base
2021-02-04,R1,514.94,13.55,base
2021-02-04,R2,817.26,19.0,base
2021-02-05,R5,59.41,1.7,base
2021-02-05,R4,302.35,7.56,base
2021-02-05,R1,490.02,12.9,base
2021-02-05,R2,767.6500000000001,17.85,base
2021-02-05,R3,373.28,10.67,base
2021-02-06,R1,451.58,11.88,base
2021-02-06,R2,717.53,16.68,base
2021-02-06,R3,369.11,10.55,base
2021-02-06,R4,275.27,6.88,base
2021-02-06,R5,60.51,1.73,base
2021-02-07,R5,66.15,1.89,base
2021-02-07,R4,323.7,8.09,base
2021-02-07,R1,517.12,13.61,base
2021-02-07,R2,822.81,19.14,base
2021-02-07,R3,400.12,11.44,base
2021-02-08,R4,316.54,7.91,base
2021-02-08,R5,61.81,1.77,base
2021-02-08,R3,375.43,10.73,base
2021-02-08,R1,505.75,13.31,base
2021-02-08,R2,797.9100000000001,18.55,base
2021-02-09,R4,327.27,8.18,base
2021-02-09,R5,64.37,1.84,base
2021-02-09,R3,396.89,11.34,base
2021-02-09,R2,811.52,18.87,base
2021-02-09,R1,501.1,13.19,base
2021-02-10,R1,498.2,13.11,base
2021-02-10,R2,807.5699999999999,18.78,base
2021-02-10,R3,392.1,11.2,base
2021-02-10,R4,316.34,7.91,base
2021-02-10,R5,68.19,1.95,base
2021-02-11,R5,65.37,1.87,base
2021-02-11,R4,313.18,7.83,base
2021-02-11,R3,391.21,11.18,base
2021-02-11,R1,517.72,13.62,base
2021-02-11,R2,810.87,18.86,base
2021-02-12,R5,58.66,1.68,base
2021-02-12,R4,290.62,7.27,base
2021-02-12,R1,473.4,12.46,base
2021-02-12,R2,743.1,17.28,base
2021-02-12,R3,372.66,10.65,base
2021-02-13,R1,494.68,13.02,base
2021-02-13,R2,754.88,17.55,base
2021-02-13,R3,358.45,10.24,base
2021-02-13,R4,285.73,7.14,base
2021-02-13,R5,59.73,1.71,base
2021-02-14,R2,808.95,18.81,base
2021-02-14,R3,432.52,12.36,base
2021-02-14,R1,516.56,13.59,base
2021-02-14,R5,63.82,1.82,base
2021-02-14,R4,315.66,7.89,base
2021-02-15,R1,518.06,13.63,base
2021-02-15,R2,828.1,19.26,base
2021-02-15,R3,395.04,11.29,base
2021-02-15,R4,326.76,8.17,base
2021-02-15,R5,66.85,1.91,base
2021-02-16,R4,324.06,8.1,base
2021-02-16,R3,393.44,11.239999999999998,base
2021-02-16,R5,66.13,1.89,base
2021-02-16,R1,513.43,13.51,base
2021-02-16,R2,820.63,19.09,base
2021-02-17,R5,66.35,1.9,base
2021-02-17,R3,406.92,11.62,base
2021-02-17,R4,302.94,7.57,base
2021-02-17,R1,513.62,13.52,base
2021-02-17,R2,800.1800000000001,18.61,base
2021-02-18,R1,511.3,13.46,base
2021-02-18,R2,818.7,19.05,base
2021-02-18,R3,401.83,11.48,base
2021-02-18,R4,324.51,8.11,base
2021-02-18,R5,65.71,1.88,base
2021-02-19,R5,56.46,1.61,base
2021-02-19,R4,282.77,7.07,base
2021-02-19,R3,376.39,10.75,base
2021-02-19,R2,741.52,17.24,base
2021-02-19,R1,490.5,12.91,base
2021-02-20,R5,54.87,1.57,base
2021-02-20,R4,295.26,7.38,base
2021-02-20,R1,464.57,12.23,base
2021-02-20,R2,732.99,17.05,base
2021-02-20,R3,365.19,10.44,base
2021-02-21,R4,315.9,7.9,base
2021-02-21,R3,430.04,12.29,base
2021-02-21,R5,62.02,1.77,base
2021-02-21,R1,517.81,13.63,base
2021-02-21,R2,805.8299999999999,18.75,base
2021-02-22,R4,325.88,8.15,base
2021-02-22,R3,392.19,11.2,base
2021-02-22,R5,64.48,1.84,base
2021-02-22,R1,485.8,12.78,base
2021-02-22,R2,800.21,18.61,base
2021-02-23,R1,531.23,13.98,base
2021-02-23,R2,814.6800000000001,18.95,base
2021-02-23,R3,390.85,11.170000000000002,base
2021-02-23,R4,299.42,7.49,base
2021-02-23,R5,69.04,1.97,base
2021-02-24,R5,63.74,1.82,base
2021-02-24,R4,333.28,8.33,base
2021-02-24,R3,403.19,11.52,base
2021-02-24,R2,827.31,19.24,base
2021-02-24,R1,517.93,13.63,base
2021-02-25,R4,327.22,8.18,base
2021-02-25,R3,402.31,11.49,base
2021-02-25,R5,62.93,1.8,base
2021-02-25,R1,520.12,13.69,base
2021-02-25,R2,820.82,19.09,base
2021-02-26,R2,802.12,18.66,base
2021-02-26,R1,499.7,13.15,base
2021-02-26,R4,314.16,7.85,base
2021-02-26,R3,376.04,10.75,base
2021-02-26,R5,66.36,1.9,base
2021-02-27,R1,490.89,12.92,base
2021-02-27,R2,759.94,17.68,base
2021-02-27,R3,368.02,10.51,base
2021-02-27,R4,292.67,7.32,base
2021-02-27,R5,60.01,1.71,base
2021-02-28,R4,329.44,8.24,base
2021-02-28,R3,412.31,11.78,base
2021-02-28,R5,68.5,1.96,base
2021-02-28,R1,544.81,14.34,base
2021-02-28,R2,852.49,19.83,base
2021-03-01,R5,67.79,1.94,base
2021-03-01,R4,323.86,8.1,base
2021-03-01,R3,409.36,11.69,base
2021-03-01,R2,823.23,19.14,base
2021-03-01,R1,511.79,13.47,base
2021-03-02,R5,63.21,1.81,base
2021-03-02,R1,522.86,13.76,base
2021-03-02,R2,808.23,18.8,base
2021-03-02,R3,412.29,11.78,base
2021-03-02,R4,312.17,7.8,base
2021-03-03,R1,512.06,13.48,base
2021-03-03,R2,820.1800000000001,19.07,base
2021-03-03,R5,64.15,1.83,base
2021-03-03,R4,329.11,8.23,base
2021-03-03,R3,425.07,12.15,base
2021-03-04,R1,513.52,13.51,base
2021-03-04,R2,818.79,19.04,base
2021-03-04,R3,405.67,11.59,base
2021-03-04,R4,325.2,8.13,base
2021-03-04,R5,64.82,1.85,base
2021-03-05,R1,494.28,13.01,base
2021-03-05,R2,764.5699999999999,17.78,base
2021-03-05,R3,391.19,11.18,base
2021-03-05,R4,290.67,7.27,base
2021-03-05,R5,61.88,1.77,base
2021-03-06,R1,500.17,13.16,base
2021-03-06,R2,788.81,18.34,base
2021-03-06,R4,316.82,7.92,base
2021-03-06,R5,59.38,1.7,base
2021-03-06,R3,378.51,10.81,base
2021-03-07,R1,541.3,14.24,base
2021-03-07,R2,848.62,19.74,base
2021-03-07,R3,401.98,11.489999999999998,base
2021-03-07,R4,331.0,8.28,base
2021-03-07,R5,67.18,1.92,base
2021-03-08,R4,326.53,8.16,base
2021-03-08,R3,404.18,11.54,base
2021-03-08,R5,68.25,1.95,base
2021-03-08,R1,529.88,13.94,base
2021-03-08,R2,839.04,19.51,base
2021-03-09,R5,67.46,1.93,base
2021-03-09,R4,335.16,8.38,base
2021-03-09,R3,413.24,11.81,base
2021-03-09,R1,539.62,14.2,base
2021-03-09,R2,852.3100000000001,19.82,base
2021-03-10,R1,523.22,13.77,base
2021-03-10,R2,818.42,19.03,base
2021-03-10,R3,391.3,11.18,base
2021-03-10,R4,319.18,7.98,base
2021-03-10,R5,64.47,1.84,base
2021-03-11,R2,829.73,19.29,base
2021-03-11,R3,392.38,11.21,base
2021-03-11,R1,530.15,13.95,base
2021-03-11,R5,68.77,1.96,base
2021-03-11,R4,315.82,7.9,base
2021-03-12,R1,458.41,12.06,base
2021-03-12,R2,745.15,17.330000000000002,base
2021-03-12,R3,367.71,10.51,base
2021-03-12,R4,296.7,7.42,base
2021-03-12,R5,61.22,1.75,base
2021-03-13,R4,295.19,7.38,base
2021-03-13,R3,367.02,10.49,base
2021-03-13,R5,62.14,1.78,base
2021-03-13,R1,502.49,13.22,base
2021-03-13,R2,775.1800000000001,18.02,base
2021-03-14,R4,314.33,7.86,base
2021-03-14,R3,407.03,11.63,base
2021-03-14,R5,66.53,1.9,base
2021-03-14,R1,506.39,13.33,base
2021-03-14,R2,807.16,18.77,base
2021-03-15,R1,552.29,14.53,base
2021-03-15,R2,856.77,19.92,base
2021-03-15,R3,414.14,11.83,base
2021-03-15,R4,330.7,8.27,base
2021-03-15,R5,67.67,1.93,base
2021-03-16,R5,62.72,1.79,base
2021-03-16,R4,314.68,7.87,base
2021-03-16,R3,408.71,11.67,base
2021-03-16,R2,809.05,18.81,base
2021-03-16,R1,522.04,13.74,base
2021-03-17,R5,62.2,1.78,base
2021-03-17,R4,333.66,8.34,base
2021-03-17,R3,400.97,11.45,base
2021-03-17,R1,539.18,14.19,base
2021-03-17,R2,838.25,19.5,base
2021-03-18,R4,333.62,8.34,base
2021-03-18,R3,408.8,11.68,base
2021-03-18,R5,66.74,1.91,base
2021-03-18,R1,512.35,13.48,base
2021-03-18,R2,830.9,19.32,base
2021-03-19,R1,489.65,12.89,base
2021-03-19,R2,763.04,17.740000000000002,base
2021-03-19,R3,381.88,10.91,base
2021-03-19,R4,300.56,7.51,base
2021-03-19,R5,58.31,1.67,base
2021-03-20,R4,292.58,7.31,base
2021-03-20,R3,374.58,10.71,base
2021-03-20,R5,57.17,1.63,base
2021-03-20,R1,499.45,13.14,base
2021-03-20,R2,758.9499999999999,17.64,base
2021-03-21,R4,340.43,8.51,base
2021-03-21,R3,415.01,11.85,base
2021-03-21,R5,68.12,1.95,base
2021-03-21,R1,518.57,13.65,base
2021-03-21,R2,845.0799999999999,19.66,base
2021-03-22,R1,524.6,13.81,base
2021-03-22,R2,837.23,19.47,base
2021-03-22,R3,419.75,11.99,base
2021-03-22,R4,325.09,8.13,base
2021-03-22,R5,69.61,1.99,base
2021-03-23,R5,67.69,1.93,base
2021-03-23,R4,332.5,8.31,base
2021-03-23,R1,527.76,13.89,base
2021-03-23,R2,842.29,19.58,base
2021-03-23,R3,397.96,11.37,base
2021-03-24,R5,70.04,2.0,base
2021-03-24,R4,331.23,8.28,base
2021-03-24,R1,540.73,14.23,base
2021-03-24,R2,855.14,19.880000000000003,base
2021-03-24,R3,401.22,11.46,base
2021-03-25,R5,69.25,1.98,base
2021-03-25,R1,539.51,14.2,base
2021-03-25,R2,859.21,19.98,base
2021-03-25,R3,405.44000000000005,11.59,base
2021-03-25,R4,337.97,8.45,base
2021-03-26,R2,772.71,17.97,base
2021-03-26,R1,487.08,12.82,base
2021-03-26,R3,380.05,10.86,base
2021-03-26,R5,60.65,1.73,base
2021-03-26,R4,306.48,7.66,base
2021-03-27,R1,482.86,12.71,base
2021-03-27,R2,756.1999999999999,17.59,base
2021-03-27,R3,382.67,10.94,base
2021-03-27,R4,291.76,7.29,base
2021-03-27,R5,61.09,1.75,base
2021-03-28,R4,332.97,8.32,base
2021-03-28,R3,411.8,11.77,base
2021-03-28,R5,61.52,1.76,base
2021-03-28,R1,536.18,14.11,base
2021-03-28,R2,833.99,19.39,base
2021-03-29,R5,67.33,1.92,base
2021-03-29,R4,329.8,8.25,base
2021-03-29,R3,409.01,11.69,base
2021-03-29,R1,525.72,13.83,base
2021-03-29,R2,837.37,19.47,base
2021-03-30,R1,527.24,13.87,base
2021-03-30,R2,837.13,19.47,base
2021-03-30,R3,401.48,11.47,base
2021-03-30,R4,336.15,8.4,base
2021-03-30,R5,64.07,1.83,base
2021-03-31,R5,64.54,1.84,base
2021-03-31,R4,341.5,8.54,base
2021-03-31,R3,411.05,11.74,base
2021-03-31,R1,525.61,13.83,base
2021-03-31,R2,842.5,19.59,base
2021-04-01,R5,64.28,1.84,base
2021-04-01,R4,318.48,7.96,base
2021-04-01,R3,385.58,11.01,base
2021-04-01,R2,819.1,19.05,base
2021-04-01,R1,525.93,13.84,base
2021-04-02,R4,309.7,7.74,base
2021-04-02,R3,383.92,10.97,base
2021-04-02,R5,60.48,1.73,base
2021-04-02,R1,470.28,12.38,base
2021-04-02,R2,764.3399999999999,17.77,base
2021-04-03,R5,58.93,1.68,base
2021-04-03,R4,299.82,7.5,base
2021-04-03,R1,487.91,12.84,base
2021-04-03,R2,762.5799999999999,17.73,base
2021-04-03,R3,365.8,10.45,base
2021-04-04,R1,561.16,14.77,base
2021-04-04,R2,844.53,19.64,base
2021-04-04,R3,407.78,11.65,base
2021-04-04,R4,317.12,7.93,base
2021-04-04,R5,65.7,1.88,base
2021-04-05,R4,323.55,8.09,base
2021-04-05,R5,68.66,1.96,base
2021-04-05,R3,398.37,11.38,base
2021-04-05,R1,545.33,14.35,base
2021-04-05,R2,847.32,19.7,base
2021-04-06,R4,334.32,8.36,base
2021-04-06,R3,404.63,11.56,base
2021-04-06,R5,62.93,1.8,base
2021-04-06,R1,554.37,14.59,base
2021-04-06,R2,850.74,19.77,base
2021-04-07,R4,335.85,8.4,base
2021-04-07,R3,404.34,11.55,base
2021-04-07,R5,67.18,1.92,base
2021-04-07,R1,541.43,14.25,base
2021-04-07,R2,853.54,19.85,base
2021-04-08,R1,507.73,13.36,base
2021-04-08,R2,824.06,19.16,base
2021-04-08,R3,411.73,11.76,base
2021-04-08,R4,322.64,8.07,base
2021-04-08,R5,69.83,2.0,base
2021-04-09,R5,58.95,1.68,base
2021-04-09,R4,302.88,7.57,base
2021-04-09,R3,358.69,10.25,base
2021-04-09,R1,464.8,12.23,base
2021-04-09,R2,750.29,17.45,base
2021-04-10,R5,60.23,1.72,base
2021-04-10,R3,380.42,10.87,base
2021-04-10,R4,309.9,7.75,base
2021-04-10,R1,490.4,12.91,base
2021-04-10,R2,777.38,18.08,base
2021-04-11,R1,532.94,14.02,base
2021-04-11,R2,832.47,19.36,base
2021-04-11,R3,409.45,11.7,base
2021-04-11,R4,330.91,8.27,base
2021-04-11,R5,62.68,1.79,base
2021-04-12,R2,837.25,19.46,base
2021-04-12,R1,531.74,13.99,base
2021-04-12,R5,65.87,1.88,base
2021-04-12,R3,401.06,11.46,base
2021-04-12,R4,329.06,8.23,base
2021-04-13,R2,1218.61,28.34,base
2021-04-13,R3,544.89,15.57,base
2021-04-13,R4,409.8,10.24,base
2021-04-13,R5,82.84,2.37,base
2021-04-13,R1,626.21,16.48,base
2021-04-14,R4,422.56,10.56,base
2021-04-14,R3,565.75,16.17,base
2021-04-14,R5,75.34,2.15,base
2021-04-14,R1,618.42,16.27,base
2021-04-14,R2,1202.96,27.98,base
2021-04-15,R4,454.8,11.37,base
2021-04-15,R5,77.99,2.23,base
2021-04-15,R3,570.67,16.31,base
2021-04-15,R1,620.98,16.34,base
2021-04-15,R2,1245.08,28.96,base
