date,flour_type,recipe_id,allocation_pct,recipe_required_tons
2021-05-27,Patent,R2,0.7,39.396
2021-05-27,Patent,R5,0.3,16.884
2021-05-27,Superior,R1,0.6,64.44
2021-05-27,Superior,R2,0.4,42.96000000000001
2021-05-27,Superior Brown,R3,1.0,11.05
2021-05-28,Bakery,R2,0.5,38.425
2021-05-28,Bakery,R4,0.5,38.425
2021-05-28,Brown,R3,1.0,26.05
2021-05-28,Patent,R2,0.7,33.641999999999996
2021-05-28,Patent,R5,0.3,14.418
2021-05-28,Superior,R1,0.6,64.17
2021-05-28,Superior,R2,0.4,42.78
2021-05-28,Superior Brown,R3,1.0,10.38
2021-05-29,Bakery,R2,0.5,39.61
2021-05-29,Bakery,R4,0.5,39.61
2021-05-29,Brown,R3,1.0,30.96
2021-05-29,Patent,R2,0.7,29.778
2021-05-29,Patent,R5,0.3,12.761999999999999
2021-05-29,Superior,R1,0.6,64.512
2021-05-29,Superior,R2,0.4,43.008
2021-05-29,Superior Brown,R3,1.0,9.95
2021-05-30,Bakery,R2,0.5,44.894999999999996
2021-05-30,Bakery,R4,0.5,44.894999999999996
2021-05-30,Brown,R3,1.0,30.19
2021-05-30,Patent,R2,0.7,37.604
2021-05-30,Patent,R5,0.3,16.116
2021-05-30,Superior,R1,0.6,68.38199999999999
2021-05-30,Superior,R2,0.4,45.588
2021-05-30,Superior Brown,R3,1.0,11.29
2021-05-31,Bakery,R2,0.5,44.885000000000005
2021-05-31,Bakery,R4,0.5,44.885000000000005
2021-05-31,Brown,R3,1.0,31.53
2021-05-31,Patent,R2,0.7,33.663
2021-05-31,Patent,R5,0.3,14.427
2021-05-31,Superior,R1,0.6,67.8
2021-05-31,Superior,R2,0.4,45.2
2021-05-31,Superior Brown,R3,1.0,10.6
2021-06-01,Bakery,R2,0.5,45.795
2021-06-01,Bakery,R4,0.5,45.795
2021-06-01,Brown,R3,1.0,30.380000000000003
2021-06-01,Patent,R2,0.7,33.809999999999995
2021-06-01,Patent,R5,0.3,14.489999999999998
2021-06-01,Superior,R1,0.6,65.574
2021-06-01,Superior,R2,0.4,43.716
2021-06-01,Superior Brown,R3,1.0,10.71
2021-06-02,Bakery,R2,0.5,46.825
2021-06-02,Bakery,R4,0.5,46.825
2021-06-02,Brown,R3,1.0,31.09
2021-06-02,Patent,R2,0.7,35.49
2021-06-02,Patent,R5,0.3,15.21
2021-06-02,Superior,R1,0.6,65.37599999999999
2021-06-02,Superior,R2,0.4,43.584
2021-06-02,Superior Brown,R3,1.0,12.1
2021-06-03,Bakery,R2,0.5,46.125
2021-06-03,Bakery,R4,0.5,46.125
2021-06-03,Brown,R3,1.0,31.9
2021-06-03,Patent,R2,0.7,33.558
2021-06-03,Patent,R5,0.3,14.382
2021-06-03,Superior,R1,0.6,64.62
2021-06-03,Superior,R2,0.4,43.080000000000005
2021-06-03,Superior Brown,R3,1.0,11.37
2021-06-04,Bakery,R2,0.5,39.86
2021-06-04,Bakery,R4,0.5,39.86
2021-06-04,Brown,R3,1.0,25.21
2021-06-04,Patent,R2,0.7,31.695999999999998
2021-06-04,Patent,R5,0.3,13.584
2021-06-04,Superior,R1,0.6,60.504
2021-06-04,Superior,R2,0.4,40.336000000000006
2021-06-04,Superior Brown,R3,1.0,10.84
2021-06-05,Bakery,R2,0.5,40.565
2021-06-05,Bakery,R4,0.5,40.565
2021-06-05,Brown,R3,1.0,28.35
2021-06-05,Patent,R2,0.7,28.609
2021-06-05,Patent,R5,0.3,12.261000000000001
2021-06-05,Superior,R1,0.6,62.645999999999994
2021-06-05,Superior,R2,0.4,41.764
2021-06-05,Superior Brown,R3,1.0,9.86
2021-06-06,Bakery,R2,0.5,44.245000000000005
2021-06-06,Bakery,R4,0.5,44.245000000000005
2021-06-06,Brown,R3,1.0,29.759999999999998
2021-06-06,Patent,R2,0.7,42.056
2021-06-06,Patent,R5,0.3,18.023999999999997
2021-06-06,Superior,R1,0.6,65.27399999999999
2021-06-06,Superior,R2,0.4,43.516
2021-06-06,Superior Brown,R3,1.0,10.84
2021-06-07,Bakery,R2,0.5,46.81
2021-06-07,Bakery,R4,0.5,46.81
2021-06-07,Brown,R3,1.0,26.58
2021-06-07,Patent,R2,0.7,38.129
2021-06-07,Patent,R5,0.3,16.340999999999998
2021-06-07,Superior,R1,0.6,70.332
2021-06-07,Superior,R2,0.4,46.888000000000005
2021-06-07,Superior Brown,R3,1.0,10.74
2021-06-08,Bakery,R2,0.5,41.395
2021-06-08,Bakery,R4,0.5,41.395
2021-06-08,Brown,R3,1.0,29.339999999999996
2021-06-08,Patent,R2,0.7,32.129999999999995
2021-06-08,Patent,R5,0.3,13.77
2021-06-08,Superior,R1,0.6,66.024
2021-06-08,Superior,R2,0.4,44.016000000000005
2021-06-08,Superior Brown,R3,1.0,10.65
2021-06-09,Bakery,R2,0.5,42.46
2021-06-09,Bakery,R4,0.5,42.46
2021-06-09,Brown,R3,1.0,28.740000000000002
2021-06-09,Patent,R2,0.7,36.44899999999999
2021-06-09,Patent,R5,0.3,15.620999999999997
2021-06-09,Superior,R1,0.6,70.872
2021-06-09,Superior,R2,0.4,47.248000000000005
2021-06-09,Superior Brown,R3,1.0,10.71
2021-06-10,Bakery,R2,0.5,44.445
2021-06-10,Bakery,R4,0.5,44.445
2021-06-10,Brown,R3,1.0,30.92
2021-06-10,Patent,R2,0.7,33.41799999999999
2021-06-10,Patent,R5,0.3,14.321999999999997
2021-06-10,Superior,R1,0.6,67.152
2021-06-10,Superior,R2,0.4,44.768
2021-06-10,Superior Brown,R3,1.0,11.1
2021-06-11,Bakery,R2,0.5,38.69
2021-06-11,Bakery,R4,0.5,38.69
2021-06-11,Brown,R3,1.0,26.939999999999998
2021-06-11,Patent,R2,0.7,31.786999999999995
2021-06-11,Patent,R5,0.3,13.623
2021-06-11,Superior,R1,0.6,60.144000000000005
2021-06-11,Superior,R2,0.4,40.096000000000004
2021-06-11,Superior Brown,R3,1.0,10.64
2021-06-12,Bakery,R2,0.5,39.085
2021-06-12,Bakery,R4,0.5,39.085
2021-06-12,Brown,R3,1.0,26.59
2021-06-12,Patent,R2,0.7,31.492999999999995
2021-06-12,Patent,R5,0.3,13.496999999999998
2021-06-12,Superior,R1,0.6,57.642
2021-06-12,Superior,R2,0.4,38.428000000000004
2021-06-12,Superior Brown,R3,1.0,10.7
2021-06-13,Bakery,R2,0.5,44.019999999999996
2021-06-13,Bakery,R4,0.5,44.019999999999996
2021-06-13,Brown,R3,1.0,29.2
2021-06-13,Patent,R2,0.7,36.323
2021-06-13,Patent,R5,0.3,15.567
2021-06-13,Superior,R1,0.6,66.78
2021-06-13,Superior,R2,0.4,44.52
2021-06-13,Superior Brown,R3,1.0,10.31
2021-06-14,Bakery,R2,0.5,42.535
2021-06-14,Bakery,R4,0.5,42.535
2021-06-14,Brown,R3,1.0,29.130000000000003
2021-06-14,Patent,R2,0.7,29.700999999999997
2021-06-14,Patent,R5,0.3,12.729
2021-06-14,Superior,R1,0.6,70.398
2021-06-14,Superior,R2,0.4,46.932
2021-06-14,Superior Brown,R3,1.0,11.23
2021-06-15,Bakery,R2,0.5,44.995
2021-06-15,Bakery,R4,0.5,44.995
2021-06-15,Brown,R3,1.0,31.61
2021-06-15,Patent,R2,0.7,36.778
2021-06-15,Patent,R5,0.3,15.762
2021-06-15,Superior,R1,0.6,68.808
2021-06-15,Superior,R2,0.4,45.87200000000001
2021-06-15,Superior Brown,R3,1.0,10.87
2021-06-16,Bakery,R2,0.5,42.2
2021-06-16,Bakery,R4,0.5,42.2
2021-06-16,Brown,R3,1.0,29.240000000000002
2021-06-16,Patent,R2,0.7,35.483
2021-06-16,Patent,R5,0.3,15.206999999999999
2021-06-16,Superior,R1,0.6,65.232
2021-06-16,Superior,R2,0.4,43.488
2021-06-16,Superior Brown,R3,1.0,10.04
2021-06-17,Bakery,R2,0.5,41.955
2021-06-17,Bakery,R4,0.5,41.955
2021-06-17,Brown,R3,1.0,29.05
2021-06-17,Patent,R2,0.7,34.00599999999999
2021-06-17,Patent,R5,0.3,14.573999999999998
2021-06-17,Superior,R1,0.6,66.666
2021-06-17,Superior,R2,0.4,44.444
2021-06-17,Superior Brown,R3,1.0,11.65
2021-06-18,Bakery,R2,0.5,38.315
2021-06-18,Bakery,R4,0.5,38.315
2021-06-18,Brown,R3,1.0,25.130000000000003
2021-06-18,Patent,R2,0.7,31.128999999999998
2021-06-18,Patent,R5,0.3,13.341
2021-06-18,Superior,R1,0.6,60.504
2021-06-18,Superior,R2,0.4,40.336000000000006
2021-06-18,Superior Brown,R3,1.0,11.08
2021-06-19,Bakery,R2,0.5,37.965
2021-06-19,Bakery,R4,0.5,37.965
2021-06-19,Brown,R3,1.0,25.41
2021-06-19,Patent,R2,0.7,28.665
2021-06-19,Patent,R5,0.3,12.285
2021-06-19,Superior,R1,0.6,55.181999999999995
2021-06-19,Superior,R2,0.4,36.788000000000004
2021-06-19,Superior Brown,R3,1.0,9.87
2021-06-20,Bakery,R2,0.5,41.37
2021-06-20,Bakery,R4,0.5,41.37
2021-06-20,Brown,R3,1.0,30.259999999999998
2021-06-20,Patent,R2,0.7,32.032
2021-06-20,Patent,R5,0.3,13.728
2021-06-20,Superior,R1,0.6,63.977999999999994
2021-06-20,Superior,R2,0.4,42.652
2021-06-20,Superior Brown,R3,1.0,9.41
2021-06-21,Bakery,R2,0.5,44.605
2021-06-21,Bakery,R4,0.5,44.605
2021-06-21,Brown,R3,1.0,30.1
2021-06-21,Patent,R2,0.7,31.78
2021-06-21,Patent,R5,0.3,13.620000000000001
2021-06-21,Superior,R1,0.6,60.036
2021-06-21,Superior,R2,0.4,40.024
2021-06-21,Superior Brown,R3,1.0,10.2
2021-06-22,Bakery,R2,0.5,43.445
2021-06-22,Bakery,R4,0.5,43.445
2021-06-22,Brown,R3,1.0,26.619999999999997
2021-06-22,Patent,R2,0.7,35.175
2021-06-22,Patent,R5,0.3,15.075
2021-06-22,Superior,R1,0.6,63.486
2021-06-22,Superior,R2,0.4,42.324000000000005
2021-06-22,Superior Brown,R3,1.0,10.23
2021-06-23,Bakery,R2,0.5,45.705
2021-06-23,Bakery,R4,0.5,45.705
2021-06-23,Brown,R3,1.0,25.15
2021-06-23,Patent,R2,0.7,33.285
2021-06-23,Patent,R5,0.3,14.264999999999999
2021-06-23,Superior,R1,0.6,71.172
2021-06-23,Superior,R2,0.4,47.44800000000001
2021-06-23,Superior Brown,R3,1.0,10.87
2021-06-24,Bakery,R2,0.5,43.044999999999995
2021-06-24,Bakery,R4,0.5,43.044999999999995
2021-06-24,Brown,R3,1.0,28.11
2021-06-24,Patent,R2,0.7,37.324
2021-06-24,Patent,R5,0.3,15.995999999999999
2021-06-24,Superior,R1,0.6,66.666
2021-06-24,Superior,R2,0.4,44.444
2021-06-24,Superior Brown,R3,1.0,10.82
2021-06-25,Bakery,R2,0.5,36.785
2021-06-25,Bakery,R4,0.5,36.785
2021-06-25,Brown,R3,1.0,25.67
2021-06-25,Patent,R2,0.7,28.671999999999997
2021-06-25,Patent,R5,0.3,12.288
2021-06-25,Superior,R1,0.6,59.79599999999999
2021-06-25,Superior,R2,0.4,39.864000000000004
2021-06-25,Superior Brown,R3,1.0,9.14
2021-06-26,Bakery,R2,0.5,35.83
2021-06-26,Bakery,R4,0.5,35.83
2021-06-26,Brown,R3,1.0,27.72
2021-06-26,Patent,R2,0.7,33.061
2021-06-26,Patent,R5,0.3,14.169
2021-06-26,Superior,R1,0.6,58.67999999999999
2021-06-26,Superior,R2,0.4,39.120000000000005
2021-06-26,Superior Brown,R3,1.0,8.72
2021-06-27,Bakery,R2,0.5,41.995
2021-06-27,Bakery,R4,0.5,41.995
2021-06-27,Brown,R3,1.0,29.67
2021-06-27,Patent,R2,0.7,31.653999999999996
2021-06-27,Patent,R5,0.3,13.565999999999999
2021-06-27,Superior,R1,0.6,62.501999999999995
2021-06-27,Superior,R2,0.4,41.668000000000006
2021-06-27,Superior Brown,R3,1.0,9.81
2021-06-28,Bakery,R2,0.5,42.3
2021-06-28,Bakery,R4,0.5,42.3
2021-06-28,Brown,R3,1.0,26.16
2021-06-28,Patent,R2,0.7,30.415
2021-06-28,Patent,R5,0.3,13.035
2021-06-28,Superior,R1,0.6,67.866
2021-06-28,Superior,R2,0.4,45.244
2021-06-28,Superior Brown,R3,1.0,10.81
2021-06-29,Bakery,R2,0.5,43.855000000000004
2021-06-29,Bakery,R4,0.5,43.855000000000004
2021-06-29,Brown,R3,1.0,24.92
2021-06-29,Patent,R2,0.7,36.672999999999995
2021-06-29,Patent,R5,0.3,15.716999999999999
2021-06-29,Superior,R1,0.6,65.04599999999999
2021-06-29,Superior,R2,0.4,43.364000000000004
2021-06-29,Superior Brown,R3,1.0,9.06
2021-06-30,Bakery,R2,0.5,42.125
2021-06-30,Bakery,R4,0.5,42.125
2021-06-30,Brown,R3,1.0,29.38
2021-06-30,Patent,R2,0.7,31.457999999999995
2021-06-30,Patent,R5,0.3,13.482
2021-06-30,Superior,R1,0.6,64.416
2021-06-30,Superior,R2,0.4,42.944
2021-06-30,Superior Brown,R3,1.0,11.82
2021-07-01,Bakery,R2,0.4545,72.33822
2021-07-01,Bakery,R4,0.5455,86.82177999999999
2021-07-01,Brown,R3,1.0,49.53
2021-07-01,Patent,R2,0.7,57.498
2021-07-01,Patent,R5,0.3,24.642
2021-07-01,Superior,R1,0.6,105.18599999999999
2021-07-01,Superior,R2,0.4,70.12400000000001
2021-07-01,Superior Brown,R3,1.0,18.68
2021-07-02,Bakery,R2,0.4545,58.82593500000001
2021-07-02,Bakery,R4,0.5455,70.604065
2021-07-02,Brown,R3,1.0,49.489999999999995
2021-07-02,Patent,R2,0.7,54.032999999999994
2021-07-02,Patent,R5,0.3,23.157
2021-07-02,Superior,R1,0.6,102.588
2021-07-02,Superior,R2,0.4,68.392
2021-07-02,Superior Brown,R3,1.0,15.84
2021-07-03,Bakery,R2,0.4545,61.189335
2021-07-03,Bakery,R4,0.5455,73.440665
2021-07-03,Brown,R3,1.0,43.129999999999995
2021-07-03,Patent,R2,0.7,53.431
2021-07-03,Patent,R5,0.3,22.898999999999997
2021-07-03,Superior,R1,0.6,109.61999999999999
2021-07-03,Superior,R2,0.4,73.08
2021-07-03,Superior Brown,R3,1.0,15.76
2021-07-04,Bakery,R2,0.4545,68.679495
2021-07-04,Bakery,R4,0.5455,82.43050500000001
2021-07-04,Brown,R3,1.0,50.83
2021-07-04,Patent,R2,0.7,57.617
2021-07-04,Patent,R5,0.3,24.693
2021-07-04,Superior,R1,0.6,116.72399999999999
2021-07-04,Superior,R2,0.4,77.816
2021-07-04,Superior Brown,R3,1.0,18.68
2021-07-05,Bakery,R2,0.4545,62.875530000000005
2021-07-05,Bakery,R4,0.5455,75.46447
2021-07-05,Brown,R3,1.0,48.6
2021-07-05,Patent,R2,0.7,53.942
2021-07-05,Patent,R5,0.3,23.118
2021-07-05,Superior,R1,0.6,118.20599999999999
2021-07-05,Superior,R2,0.4,78.804
2021-07-05,Superior Brown,R3,1.0,17.78
2021-07-06,Bakery,R2,0.4545,71.63374499999999
2021-07-06,Bakery,R4,0.5455,85.976255
2021-07-06,Brown,R3,1.0,46.980000000000004
2021-07-06,Patent,R2,0.7,61.053999999999995
2021-07-06,Patent,R5,0.3,26.166
2021-07-06,Superior,R1,0.6,120.32399999999998
2021-07-06,Superior,R2,0.4,80.21600000000001
2021-07-06,Superior Brown,R3,1.0,19.24
2021-07-07,Bakery,R2,0.4545,65.77524
2021-07-07,Bakery,R4,0.5455,78.94476
2021-07-07,Brown,R3,1.0,47.9
2021-07-07,Patent,R2,0.7,63.28699999999999
2021-07-07,Patent,R5,0.3,27.122999999999998
2021-07-07,Superior,R1,0.6,101.82600000000001
2021-07-07,Superior,R2,0.4,67.884
2021-07-07,Superior Brown,R3,1.0,17.19
2021-07-08,Bakery,R2,0.4545,64.02996
2021-07-08,Bakery,R4,0.5455,76.85003999999999
2021-07-08,Brown,R3,1.0,45.86
2021-07-08,Patent,R2,0.7,60.794999999999995
2021-07-08,Patent,R5,0.3,26.054999999999996
2021-07-08,Superior,R1,0.6,114.96600000000001
2021-07-08,Superior,R2,0.4,76.644
2021-07-08,Superior Brown,R3,1.0,18.04
2021-07-09,Bakery,R2,0.4545,59.344065
2021-07-09,Bakery,R4,0.5455,71.22593499999999
2021-07-09,Brown,R3,1.0,44.86
2021-07-09,Patent,R2,0.7,49.294
2021-07-09,Patent,R5,0.3,21.126
2021-07-09,Superior,R1,0.6,110.36999999999999
2021-07-09,Superior,R2,0.4,73.58
2021-07-09,Superior Brown,R3,1.0,17.67
2021-07-10,Bakery,R2,0.4545,66.37518000000001
2021-07-10,Bakery,R4,0.5455,79.66482
2021-07-10,Brown,R3,1.0,42.83
2021-07-10,Patent,R2,0.7,51.022999999999996
2021-07-10,Patent,R5,0.3,21.867
2021-07-10,Superior,R1,0.6,105.192
2021-07-10,Superior,R2,0.4,70.128
2021-07-10,Superior Brown,R3,1.0,16.22
2021-07-11,Bakery,R2,0.4545,66.88422
2021-07-11,Bakery,R4,0.5455,80.27578
2021-07-11,Brown,R3,1.0,54.03
2021-07-11,Patent,R2,0.7,58.80699999999999
2021-07-11,Patent,R5,0.3,25.202999999999996
2021-07-11,Superior,R1,0.6,109.116
2021-07-11,Superior,R2,0.4,72.74400000000001
2021-07-11,Superior Brown,R3,1.0,17.97
2021-07-12,Bakery,R2,0.4545,65.579805
2021-07-12,Bakery,R4,0.5455,78.710195
2021-07-12,Brown,R3,1.0,54.17
2021-07-12,Patent,R2,0.7,60.564
2021-07-12,Patent,R5,0.3,25.956000000000003
2021-07-12,Superior,R1,0.6,110.124
2021-07-12,Superior,R2,0.4,73.416
2021-07-12,Superior Brown,R3,1.0,16.15
2021-07-13,Bakery,R2,0.4545,67.07511000000001
2021-07-13,Bakery,R4,0.5455,80.50489
2021-07-13,Brown,R3,1.0,48.78
2021-07-13,Patent,R2,0.7,60.794999999999995
2021-07-13,Patent,R5,0.3,26.054999999999996
2021-07-13,Superior,R1,0.6,114.342
2021-07-13,Superior,R2,0.4,76.228
2021-07-13,Superior Brown,R3,1.0,18.41
2021-07-14,Bakery,R2,0.4545,65.43890999999999
2021-07-14,Bakery,R4,0.5455,78.54109
2021-07-14,Brown,R3,1.0,43.05
2021-07-14,Patent,R2,0.7,59.653999999999996
2021-07-14,Patent,R5,0.3,25.566
2021-07-14,Superior,R1,0.6,109.8
2021-07-14,Superior,R2,0.4,73.2
2021-07-14,Superior Brown,R3,1.0,15.71
2021-07-15,Bakery,R2,0.4545,67.106925
2021-07-15,Bakery,R4,0.5455,80.543075
2021-07-15,Brown,R3,1.0,45.3
2021-07-15,Patent,R2,0.7,60.23499999999999
2021-07-15,Patent,R5,0.3,25.814999999999998
2021-07-15,Superior,R1,0.6,107.20200000000001
2021-07-15,Superior,R2,0.4,71.468
2021-07-15,Superior Brown,R3,1.0,22.35
2021-07-16,Bakery,R2,0.4545,63.08460000000001
2021-07-16,Bakery,R4,0.5455,75.7154
2021-07-16,Brown,R3,1.0,42.67
2021-07-16,Patent,R2,0.7,56.294
2021-07-16,Patent,R5,0.3,24.126
2021-07-16,Superior,R1,0.6,102.066
2021-07-16,Superior,R2,0.4,68.04400000000001
2021-07-16,Superior Brown,R3,1.0,17.69
2021-07-17,Bakery,R2,0.4545,63.92088000000001
2021-07-17,Bakery,R4,0.5455,76.71912
2021-07-17,Brown,R3,1.0,41.64
2021-07-17,Patent,R2,0.7,52.653999999999996
2021-07-17,Patent,R5,0.3,22.566
2021-07-17,Superior,R1,0.6,98.34
2021-07-17,Superior,R2,0.4,65.56
2021-07-17,Superior Brown,R3,1.0,16.1
2021-07-18,Bakery,R2,0.4545,66.87513
2021-07-18,Bakery,R4,0.5455,80.26486999999999
2021-07-18,Brown,R3,1.0,48.99
2021-07-18,Patent,R2,0.7,57.09899999999999
2021-07-18,Patent,R5,0.3,24.470999999999997
2021-07-18,Superior,R1,0.6,117.618
2021-07-18,Superior,R2,0.4,78.412
2021-07-18,Superior Brown,R3,1.0,18.73
2021-07-19,Bakery,R2,0.4545,66.47971500000001
2021-07-19,Bakery,R4,0.5455,79.790285
2021-07-19,Brown,R3,1.0,50.43
2021-07-19,Patent,R2,0.7,59.49999999999999
2021-07-19,Patent,R5,0.3,25.5
2021-07-19,Superior,R1,0.6,99.45
2021-07-19,Superior,R2,0.4,66.3
2021-07-19,Superior Brown,R3,1.0,16.93
2021-07-20,Bakery,R2,0.4545,62.598285
2021-07-20,Bakery,R4,0.5455,75.13171499999999
2021-07-20,Brown,R3,1.0,47.66
2021-07-20,Patent,R2,0.7,57.372
2021-07-20,Patent,R5,0.3,24.588
2021-07-20,Superior,R1,0.6,115.88399999999999
2021-07-20,Superior,R2,0.4,77.256
2021-07-20,Superior Brown,R3,1.0,20.84
2021-07-21,Bakery,R2,0.4545,69.061275
2021-07-21,Bakery,R4,0.5455,82.888725
2021-07-21,Brown,R3,1.0,45.65
2021-07-21,Patent,R2,0.7,56.24499999999999
2021-07-21,Patent,R5,0.3,24.104999999999997
2021-07-21,Superior,R1,0.6,107.646
2021-07-21,Superior,R2,0.4,71.764
2021-07-21,Superior Brown,R3,1.0,17.04
2021-07-22,Bakery,R2,0.4545,65.88432
2021-07-22,Bakery,R4,0.5455,79.07568
2021-07-22,Brown,R3,1.0,46.989999999999995
2021-07-22,Patent,R2,0.7,52.821999999999996
2021-07-22,Patent,R5,0.3,22.637999999999998
2021-07-22,Superior,R1,0.6,111.10199999999999
2021-07-22,Superior,R2,0.4,74.068
2021-07-22,Superior Brown,R3,1.0,17.69
2021-07-23,Bakery,R2,0.4545,55.317195000000005
2021-07-23,Bakery,R4,0.5455,66.392805
2021-07-23,Brown,R3,1.0,44.25
2021-07-23,Patent,R2,0.7,46.269999999999996
2021-07-23,Patent,R5,0.3,19.83
2021-07-23,Superior,R1,0.6,101.712
2021-07-23,Superior,R2,0.4,67.808
2021-07-23,Superior Brown,R3,1.0,16.0
2021-07-24,Bakery,R2,0.4545,58.235085
2021-07-24,Bakery,R4,0.5455,69.894915
2021-07-24,Brown,R3,1.0,42.2
2021-07-24,Patent,R2,0.7,50.911
2021-07-24,Patent,R5,0.3,21.819
2021-07-24,Superior,R1,0.6,98.93399999999998
2021-07-24,Superior,R2,0.4,65.956
2021-07-24,Superior Brown,R3,1.0,14.95
2021-07-25,Bakery,R2,0.4545,71.49285
2021-07-25,Bakery,R4,0.5455,85.80715000000001
2021-07-25,Brown,R3,1.0,53.75
2021-07-25,Patent,R2,0.7,59.556
2021-07-25,Patent,R5,0.3,25.523999999999997
2021-07-25,Superior,R1,0.6,107.892
2021-07-25,Superior,R2,0.4,71.928
2021-07-25,Superior Brown,R3,1.0,18.32
2021-07-26,Bakery,R2,0.4545,63.54819
2021-07-26,Bakery,R4,0.5455,76.27180999999999
2021-07-26,Brown,R3,1.0,46.21
2021-07-26,Patent,R2,0.7,56.30799999999999
2021-07-26,Patent,R5,0.3,24.131999999999998
2021-07-26,Superior,R1,0.6,102.52799999999999
2021-07-26,Superior,R2,0.4,68.352
2021-07-26,Superior Brown,R3,1.0,16.94
2021-07-27,Bakery,R2,0.4545,63.43910999999999
2021-07-27,Bakery,R4,0.5455,76.14088999999998
2021-07-27,Brown,R3,1.0,48.77
2021-07-27,Patent,R2,0.7,53.284
2021-07-27,Patent,R5,0.3,22.836000000000002
2021-07-27,Superior,R1,0.6,106.722
2021-07-27,Superior,R2,0.4,71.14800000000001
2021-07-27,Superior Brown,R3,1.0,19.03
2021-07-28,Bakery,R2,0.4545,62.652825
2021-07-28,Bakery,R4,0.5455,75.197175
2021-07-28,Brown,R3,1.0,48.54
2021-07-28,Patent,R2,0.7,55.51
2021-07-28,Patent,R5,0.3,23.79
2021-07-28,Superior,R1,0.6,101.982
2021-07-28,Superior,R2,0.4,67.988
2021-07-28,Superior Brown,R3,1.0,19.34
2021-07-29,Bakery,R2,0.4545,60.33942
2021-07-29,Bakery,R4,0.5455,72.42057999999999
2021-07-29,Brown,R3,1.0,48.42
2021-07-29,Patent,R2,0.7,58.80699999999999
2021-07-29,Patent,R5,0.3,25.202999999999996
2021-07-29,Superior,R1,0.6,100.986
2021-07-29,Superior,R2,0.4,67.324
2021-07-29,Superior Brown,R3,1.0,16.32
2021-07-30,Bakery,R2,0.4545,56.31255
2021-07-30,Bakery,R4,0.5455,67.58745
2021-07-30,Brown,R3,1.0,42.55
2021-07-30,Patent,R2,0.7,49.315
2021-07-30,Patent,R5,0.3,21.135
2021-07-30,Superior,R1,0.6,101.958
2021-07-30,Superior,R2,0.4,67.97200000000001
2021-07-30,Superior Brown,R3,1.0,17.44
2021-07-31,Bakery,R2,0.4545,58.81230000000001
2021-07-31,Bakery,R4,0.5455,70.5877
2021-07-31,Brown,R3,1.0,42.1
2021-07-31,Patent,R2,0.7,54.193999999999996
2021-07-31,Patent,R5,0.3,23.226
2021-07-31,Superior,R1,0.6,96.192
2021-07-31,Superior,R2,0.4,64.128
2021-07-31,Superior Brown,R3,1.0,13.72
2021-08-01,Bakery,R2,0.5,37.5
2021-08-01,Bakery,R4,0.5,37.5
2021-08-01,Brown,R3,1.0,25.44
2021-08-01,Patent,R2,0.7,30.960999999999995
2021-08-01,Patent,R5,0.3,13.268999999999998
2021-08-01,Superior,R1,0.6,60.324
2021-08-01,Superior,R2,0.4,40.21600000000001
2021-08-01,Superior Brown,R3,1.0,8.82
2021-08-02,Bakery,R2,0.5,41.445
2021-08-02,Bakery,R4,0.5,41.445
2021-08-02,Brown,R3,1.0,25.05
2021-08-02,Patent,R2,0.7,30.666999999999998
2021-08-02,Patent,R5,0.3,13.143
2021-08-02,Superior,R1,0.6,56.772
2021-08-02,Superior,R2,0.4,37.848000000000006
2021-08-02,Superior Brown,R3,1.0,9.84
2021-08-03,Bakery,R2,0.5,42.335
2021-08-03,Bakery,R4,0.5,42.335
2021-08-03,Brown,R3,1.0,26.58
2021-08-03,Patent,R2,0.7,30.744
2021-08-03,Patent,R5,0.3,13.176
2021-08-03,Superior,R1,0.6,57.354
2021-08-03,Superior,R2,0.4,38.236000000000004
2021-08-03,Superior Brown,R3,1.0,10.02
2021-08-04,Bakery,R2,0.5,35.565
2021-08-04,Bakery,R4,0.5,35.565
2021-08-04,Brown,R3,1.0,26.66
2021-08-04,Patent,R2,0.7,31.947999999999997
2021-08-04,Patent,R5,0.3,13.692
2021-08-04,Superior,R1,0.6,56.742
2021-08-04,Superior,R2,0.4,37.827999999999996
2021-08-04,Superior Brown,R3,1.0,9.28
2021-08-05,Bakery,R2,0.5,39.19
2021-08-05,Bakery,R4,0.5,39.19
2021-08-05,Brown,R3,1.0,25.130000000000003
2021-08-05,Patent,R2,0.7,32.83
2021-08-05,Patent,R5,0.3,14.069999999999999
2021-08-05,Superior,R1,0.6,61.956
2021-08-05,Superior,R2,0.4,41.304
2021-08-05,Superior Brown,R3,1.0,10.31
2021-08-06,Bakery,R2,0.5,34.38
2021-08-06,Bakery,R4,0.5,34.38
2021-08-06,Brown,R3,1.0,21.950000000000003
2021-08-06,Patent,R2,0.7,27.474999999999998
2021-08-06,Patent,R5,0.3,11.775
2021-08-06,Superior,R1,0.6,56.634
2021-08-06,Superior,R2,0.4,37.756
2021-08-06,Superior Brown,R3,1.0,8.85
2021-08-07,Bakery,R2,0.5,34.33
2021-08-07,Bakery,R4,0.5,34.33
2021-08-07,Brown,R3,1.0,23.21
2021-08-07,Patent,R2,0.7,28.182000000000002
2021-08-07,Patent,R5,0.3,12.078000000000001
2021-08-07,Superior,R1,0.6,53.742
2021-08-07,Superior,R2,0.4,35.827999999999996
2021-08-07,Superior Brown,R3,1.0,7.62
2021-08-08,Bakery,R2,0.5,37.269999999999996
